## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 5.606494e-02, e_c = 4.847432e+01, C^2 = 4.967631e+00, sigma0/2 = 1.424135e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/18.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.629339e-01
0.000000e+00 -1.991984e+00 8.629204e-01
0.000000e+00 -1.983968e+00 8.629149e-01
0.000000e+00 -1.975952e+00 8.629157e-01
0.000000e+00 -1.967936e+00 8.629210e-01
0.000000e+00 -1.959920e+00 8.629292e-01
0.000000e+00 -1.951904e+00 8.629385e-01
0.000000e+00 -1.943888e+00 8.629476e-01
0.000000e+00 -1.935872e+00 8.629554e-01
0.000000e+00 -1.927856e+00 8.629609e-01
0.000000e+00 -1.919840e+00 8.629636e-01
0.000000e+00 -1.911824e+00 8.629632e-01
0.000000e+00 -1.903808e+00 8.629598e-01
0.000000e+00 -1.895792e+00 8.629535e-01
0.000000e+00 -1.887776e+00 8.629446e-01
0.000000e+00 -1.879760e+00 8.629336e-01
0.000000e+00 -1.871743e+00 8.629209e-01
0.000000e+00 -1.863727e+00 8.629071e-01
0.000000e+00 -1.855711e+00 8.628926e-01
0.000000e+00 -1.847695e+00 8.628777e-01
0.000000e+00 -1.839679e+00 8.628626e-01
0.000000e+00 -1.831663e+00 8.628477e-01
0.000000e+00 -1.823647e+00 8.628329e-01
0.000000e+00 -1.815631e+00 8.628183e-01
0.000000e+00 -1.807615e+00 8.628038e-01
0.000000e+00 -1.799599e+00 8.627892e-01
0.000000e+00 -1.791583e+00 8.627745e-01
0.000000e+00 -1.783567e+00 8.627594e-01
0.000000e+00 -1.775551e+00 8.627439e-01
0.000000e+00 -1.767535e+00 8.627278e-01
0.000000e+00 -1.759519e+00 8.627110e-01
0.000000e+00 -1.751503e+00 8.626935e-01
0.000000e+00 -1.743487e+00 8.626751e-01
0.000000e+00 -1.735471e+00 8.626559e-01
0.000000e+00 -1.727455e+00 8.626358e-01
0.000000e+00 -1.719439e+00 8.626148e-01
0.000000e+00 -1.711423e+00 8.625930e-01
0.000000e+00 -1.703407e+00 8.625704e-01
0.000000e+00 -1.695391e+00 8.625469e-01
0.000000e+00 -1.687375e+00 8.625225e-01
0.000000e+00 -1.679359e+00 8.624973e-01
0.000000e+00 -1.671343e+00 8.624711e-01
0.000000e+00 -1.663327e+00 8.624440e-01
0.000000e+00 -1.655311e+00 8.624159e-01
0.000000e+00 -1.647295e+00 8.623867e-01
0.000000e+00 -1.639279e+00 8.623565e-01
0.000000e+00 -1.631263e+00 8.623251e-01
0.000000e+00 -1.623246e+00 8.622925e-01
0.000000e+00 -1.615230e+00 8.622587e-01
0.000000e+00 -1.607214e+00 8.622237e-01
0.000000e+00 -1.599198e+00 8.621873e-01
0.000000e+00 -1.591182e+00 8.621495e-01
0.000000e+00 -1.583166e+00 8.621103e-01
0.000000e+00 -1.575150e+00 8.620696e-01
0.000000e+00 -1.567134e+00 8.620274e-01
0.000000e+00 -1.559118e+00 8.619837e-01
0.000000e+00 -1.551102e+00 8.619382e-01
0.000000e+00 -1.543086e+00 8.618911e-01
0.000000e+00 -1.535070e+00 8.618422e-01
0.000000e+00 -1.527054e+00 8.617914e-01
0.000000e+00 -1.519038e+00 8.617388e-01
0.000000e+00 -1.511022e+00 8.616842e-01
0.000000e+00 -1.503006e+00 8.616275e-01
0.000000e+00 -1.494990e+00 8.615687e-01
0.000000e+00 -1.486974e+00 8.615076e-01
0.000000e+00 -1.478958e+00 8.614443e-01
0.000000e+00 -1.470942e+00 8.613786e-01
0.000000e+00 -1.462926e+00 8.613104e-01
0.000000e+00 -1.454910e+00 8.612397e-01
0.000000e+00 -1.446894e+00 8.611663e-01
0.000000e+00 -1.438878e+00 8.610901e-01
0.000000e+00 -1.430862e+00 8.610111e-01
0.000000e+00 -1.422846e+00 8.609291e-01
0.000000e+00 -1.414830e+00 8.608440e-01
0.000000e+00 -1.406814e+00 8.607557e-01
0.000000e+00 -1.398798e+00 8.606641e-01
0.000000e+00 -1.390782e+00 8.605691e-01
0.000000e+00 -1.382766e+00 8.604705e-01
0.000000e+00 -1.374749e+00 8.603682e-01
0.000000e+00 -1.366733e+00 8.602620e-01
0.000000e+00 -1.358717e+00 8.601518e-01
0.000000e+00 -1.350701e+00 8.600375e-01
0.000000e+00 -1.342685e+00 8.599189e-01
0.000000e+00 -1.334669e+00 8.597958e-01
0.000000e+00 -1.326653e+00 8.596681e-01
0.000000e+00 -1.318637e+00 8.595356e-01
0.000000e+00 -1.310621e+00 8.593981e-01
0.000000e+00 -1.302605e+00 8.592555e-01
0.000000e+00 -1.294589e+00 8.591075e-01
0.000000e+00 -1.286573e+00 8.589539e-01
0.000000e+00 -1.278557e+00 8.587945e-01
0.000000e+00 -1.270541e+00 8.586292e-01
0.000000e+00 -1.262525e+00 8.584576e-01
0.000000e+00 -1.254509e+00 8.582796e-01
0.000000e+00 -1.246493e+00 8.580949e-01
0.000000e+00 -1.238477e+00 8.579032e-01
0.000000e+00 -1.230461e+00 8.577044e-01
0.000000e+00 -1.222445e+00 8.574980e-01
0.000000e+00 -1.214429e+00 8.572839e-01
0.000000e+00 -1.206413e+00 8.570617e-01
0.000000e+00 -1.198397e+00 8.568312e-01
0.000000e+00 -1.190381e+00 8.565920e-01
0.000000e+00 -1.182365e+00 8.563439e-01
0.000000e+00 -1.174349e+00 8.560864e-01
0.000000e+00 -1.166333e+00 8.558192e-01
0.000000e+00 -1.158317e+00 8.555419e-01
0.000000e+00 -1.150301e+00 8.552543e-01
0.000000e+00 -1.142285e+00 8.549558e-01
0.000000e+00 -1.134269e+00 8.546461e-01
0.000000e+00 -1.126253e+00 8.543247e-01
0.000000e+00 -1.118236e+00 8.539913e-01
0.000000e+00 -1.110220e+00 8.536453e-01
0.000000e+00 -1.102204e+00 8.532863e-01
0.000000e+00 -1.094188e+00 8.529138e-01
0.000000e+00 -1.086172e+00 8.525274e-01
0.000000e+00 -1.078156e+00 8.521263e-01
0.000000e+00 -1.070140e+00 8.517102e-01
0.000000e+00 -1.062124e+00 8.512785e-01
0.000000e+00 -1.054108e+00 8.508305e-01
0.000000e+00 -1.046092e+00 8.503656e-01
0.000000e+00 -1.038076e+00 8.498833e-01
0.000000e+00 -1.030060e+00 8.493829e-01
0.000000e+00 -1.022044e+00 8.488636e-01
0.000000e+00 -1.014028e+00 8.483248e-01
0.000000e+00 -1.006012e+00 8.477657e-01
0.000000e+00 -9.979960e-01 8.471856e-01
0.000000e+00 -9.899800e-01 8.465837e-01
0.000000e+00 -9.819639e-01 8.459592e-01
0.000000e+00 -9.739479e-01 8.453112e-01
0.000000e+00 -9.659319e-01 8.446388e-01
0.000000e+00 -9.579158e-01 8.439411e-01
0.000000e+00 -9.498998e-01 8.432172e-01
0.000000e+00 -9.418838e-01 8.424661e-01
0.000000e+00 -9.338677e-01 8.416867e-01
