## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 6.313143e-02, e_c = 2.422671e+01, C^2 = 6.261027e+00, sigma0/2 = 1.458639e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/28.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.770990e-01
0.000000e+00 -1.991984e+00 8.770929e-01
0.000000e+00 -1.983968e+00 8.770932e-01
0.000000e+00 -1.975952e+00 8.770982e-01
0.000000e+00 -1.967936e+00 8.771061e-01
0.000000e+00 -1.959920e+00 8.771153e-01
0.000000e+00 -1.951904e+00 8.771244e-01
0.000000e+00 -1.943888e+00 8.771323e-01
0.000000e+00 -1.935872e+00 8.771379e-01
0.000000e+00 -1.927856e+00 8.771409e-01
0.000000e+00 -1.919840e+00 8.771407e-01
0.000000e+00 -1.911824e+00 8.771376e-01
0.000000e+00 -1.903808e+00 8.771314e-01
0.000000e+00 -1.895792e+00 8.771228e-01
0.000000e+00 -1.887776e+00 8.771119e-01
0.000000e+00 -1.879760e+00 8.770994e-01
0.000000e+00 -1.871743e+00 8.770857e-01
0.000000e+00 -1.863727e+00 8.770712e-01
0.000000e+00 -1.855711e+00 8.770563e-01
0.000000e+00 -1.847695e+00 8.770413e-01
0.000000e+00 -1.839679e+00 8.770264e-01
0.000000e+00 -1.831663e+00 8.770116e-01
0.000000e+00 -1.823647e+00 8.769970e-01
0.000000e+00 -1.815631e+00 8.769824e-01
0.000000e+00 -1.807615e+00 8.769679e-01
0.000000e+00 -1.799599e+00 8.769532e-01
0.000000e+00 -1.791583e+00 8.769382e-01
0.000000e+00 -1.783567e+00 8.769227e-01
0.000000e+00 -1.775551e+00 8.769067e-01
0.000000e+00 -1.767535e+00 8.768899e-01
0.000000e+00 -1.759519e+00 8.768724e-01
0.000000e+00 -1.751503e+00 8.768541e-01
0.000000e+00 -1.743487e+00 8.768350e-01
0.000000e+00 -1.735471e+00 8.768150e-01
0.000000e+00 -1.727455e+00 8.767941e-01
0.000000e+00 -1.719439e+00 8.767724e-01
0.000000e+00 -1.711423e+00 8.767498e-01
0.000000e+00 -1.703407e+00 8.767264e-01
0.000000e+00 -1.695391e+00 8.767021e-01
0.000000e+00 -1.687375e+00 8.766769e-01
0.000000e+00 -1.679359e+00 8.766508e-01
0.000000e+00 -1.671343e+00 8.766238e-01
0.000000e+00 -1.663327e+00 8.765958e-01
0.000000e+00 -1.655311e+00 8.765667e-01
0.000000e+00 -1.647295e+00 8.765366e-01
0.000000e+00 -1.639279e+00 8.765053e-01
0.000000e+00 -1.631263e+00 8.764729e-01
0.000000e+00 -1.623246e+00 8.764392e-01
0.000000e+00 -1.615230e+00 8.764042e-01
0.000000e+00 -1.607214e+00 8.763679e-01
0.000000e+00 -1.599198e+00 8.763303e-01
0.000000e+00 -1.591182e+00 8.762912e-01
0.000000e+00 -1.583166e+00 8.762507e-01
0.000000e+00 -1.575150e+00 8.762087e-01
0.000000e+00 -1.567134e+00 8.761650e-01
0.000000e+00 -1.559118e+00 8.761198e-01
0.000000e+00 -1.551102e+00 8.760728e-01
0.000000e+00 -1.543086e+00 8.760240e-01
0.000000e+00 -1.535070e+00 8.759735e-01
0.000000e+00 -1.527054e+00 8.759210e-01
0.000000e+00 -1.519038e+00 8.758665e-01
0.000000e+00 -1.511022e+00 8.758100e-01
0.000000e+00 -1.503006e+00 8.757514e-01
0.000000e+00 -1.494990e+00 8.756906e-01
0.000000e+00 -1.486974e+00 8.756275e-01
0.000000e+00 -1.478958e+00 8.755620e-01
0.000000e+00 -1.470942e+00 8.754940e-01
0.000000e+00 -1.462926e+00 8.754235e-01
0.000000e+00 -1.454910e+00 8.753504e-01
0.000000e+00 -1.446894e+00 8.752745e-01
0.000000e+00 -1.438878e+00 8.751957e-01
0.000000e+00 -1.430862e+00 8.751140e-01
0.000000e+00 -1.422846e+00 8.750292e-01
0.000000e+00 -1.414830e+00 8.749412e-01
0.000000e+00 -1.406814e+00 8.748499e-01
0.000000e+00 -1.398798e+00 8.747552e-01
0.000000e+00 -1.390782e+00 8.746569e-01
