## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 6.149399e-02, e_c = 3.026094e+01, C^2 = 5.322324e+00, sigma0/2 = 1.448218e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/84.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.663836e-01
0.000000e+00 -1.991984e+00 8.663722e-01
0.000000e+00 -1.983968e+00 8.663683e-01
0.000000e+00 -1.975952e+00 8.663703e-01
0.000000e+00 -1.967936e+00 8.663764e-01
0.000000e+00 -1.959920e+00 8.663850e-01
0.000000e+00 -1.951904e+00 8.663943e-01
0.000000e+00 -1.943888e+00 8.664032e-01
0.000000e+00 -1.935872e+00 8.664104e-01
0.000000e+00 -1.927856e+00 8.664153e-01
0.000000e+00 -1.919840e+00 8.664173e-01
0.000000e+00 -1.911824e+00 8.664162e-01
0.000000e+00 -1.903808e+00 8.664120e-01
0.000000e+00 -1.895792e+00 8.664051e-01
0.000000e+00 -1.887776e+00 8.663957e-01
0.000000e+00 -1.879760e+00 8.663842e-01
0.000000e+00 -1.871743e+00 8.663713e-01
0.000000e+00 -1.863727e+00 8.663573e-01
0.000000e+00 -1.855711e+00 8.663426e-01
0.000000e+00 -1.847695e+00 8.663276e-01
0.000000e+00 -1.839679e+00 8.663126e-01
0.000000e+00 -1.831663e+00 8.662977e-01
0.000000e+00 -1.823647e+00 8.662830e-01
0.000000e+00 -1.815631e+00 8.662684e-01
0.000000e+00 -1.807615e+00 8.662539e-01
0.000000e+00 -1.799599e+00 8.662393e-01
0.000000e+00 -1.791583e+00 8.662245e-01
0.000000e+00 -1.783567e+00 8.662094e-01
0.000000e+00 -1.775551e+00 8.661937e-01
0.000000e+00 -1.767535e+00 8.661775e-01
0.000000e+00 -1.759519e+00 8.661605e-01
0.000000e+00 -1.751503e+00 8.661428e-01
0.000000e+00 -1.743487e+00 8.661242e-01
0.000000e+00 -1.735471e+00 8.661048e-01
0.000000e+00 -1.727455e+00 8.660845e-01
0.000000e+00 -1.719439e+00 8.660634e-01
0.000000e+00 -1.711423e+00 8.660414e-01
0.000000e+00 -1.703407e+00 8.660185e-01
0.000000e+00 -1.695391e+00 8.659948e-01
0.000000e+00 -1.687375e+00 8.659703e-01
0.000000e+00 -1.679359e+00 8.659448e-01
0.000000e+00 -1.671343e+00 8.659184e-01
0.000000e+00 -1.663327e+00 8.658911e-01
0.000000e+00 -1.655311e+00 8.658627e-01
0.000000e+00 -1.647295e+00 8.658333e-01
0.000000e+00 -1.639279e+00 8.658028e-01
0.000000e+00 -1.631263e+00 8.657712e-01
0.000000e+00 -1.623246e+00 8.657383e-01
0.000000e+00 -1.615230e+00 8.657042e-01
0.000000e+00 -1.607214e+00 8.656689e-01
0.000000e+00 -1.599198e+00 8.656322e-01
0.000000e+00 -1.591182e+00 8.655941e-01
0.000000e+00 -1.583166e+00 8.655545e-01
0.000000e+00 -1.575150e+00 8.655135e-01
0.000000e+00 -1.567134e+00 8.654710e-01
0.000000e+00 -1.559118e+00 8.654268e-01
0.000000e+00 -1.551102e+00 8.653810e-01
0.000000e+00 -1.543086e+00 8.653335e-01
0.000000e+00 -1.535070e+00 8.652841e-01
0.000000e+00 -1.527054e+00 8.652330e-01
0.000000e+00 -1.519038e+00 8.651799e-01
0.000000e+00 -1.511022e+00 8.651248e-01
0.000000e+00 -1.503006e+00 8.650676e-01
0.000000e+00 -1.494990e+00 8.650083e-01
0.000000e+00 -1.486974e+00 8.649467e-01
0.000000e+00 -1.478958e+00 8.648829e-01
0.000000e+00 -1.470942e+00 8.648166e-01
0.000000e+00 -1.462926e+00 8.647478e-01
0.000000e+00 -1.454910e+00 8.646765e-01
0.000000e+00 -1.446894e+00 8.646025e-01
0.000000e+00 -1.438878e+00 8.645257e-01
0.000000e+00 -1.430862e+00 8.644460e-01
0.000000e+00 -1.422846e+00 8.643633e-01
0.000000e+00 -1.414830e+00 8.642774e-01
0.000000e+00 -1.406814e+00 8.641884e-01
0.000000e+00 -1.398798e+00 8.640960e-01
0.000000e+00 -1.390782e+00 8.640002e-01
0.000000e+00 -1.382766e+00 8.639007e-01
0.000000e+00 -1.374749e+00 8.637975e-01
0.000000e+00 -1.366733e+00 8.636904e-01
0.000000e+00 -1.358717e+00 8.635793e-01
0.000000e+00 -1.350701e+00 8.634640e-01
0.000000e+00 -1.342685e+00 8.633444e-01
0.000000e+00 -1.334669e+00 8.632203e-01
0.000000e+00 -1.326653e+00 8.630915e-01
0.000000e+00 -1.318637e+00 8.629579e-01
0.000000e+00 -1.310621e+00 8.628192e-01
0.000000e+00 -1.302605e+00 8.626753e-01
0.000000e+00 -1.294589e+00 8.625261e-01
0.000000e+00 -1.286573e+00 8.623712e-01
0.000000e+00 -1.278557e+00 8.622105e-01
0.000000e+00 -1.270541e+00 8.620437e-01
0.000000e+00 -1.262525e+00 8.618707e-01
0.000000e+00 -1.254509e+00 8.616911e-01
0.000000e+00 -1.246493e+00 8.615048e-01
0.000000e+00 -1.238477e+00 8.613115e-01
0.000000e+00 -1.230461e+00 8.611110e-01
0.000000e+00 -1.222445e+00 8.609028e-01
0.000000e+00 -1.214429e+00 8.606869e-01
0.000000e+00 -1.206413e+00 8.604629e-01
0.000000e+00 -1.198397e+00 8.602304e-01
0.000000e+00 -1.190381e+00 8.599892e-01
0.000000e+00 -1.182365e+00 8.597389e-01
0.000000e+00 -1.174349e+00 8.594791e-01
0.000000e+00 -1.166333e+00 8.592097e-01
0.000000e+00 -1.158317e+00 8.589301e-01
0.000000e+00 -1.150301e+00 8.586399e-01
0.000000e+00 -1.142285e+00 8.583389e-01
0.000000e+00 -1.134269e+00 8.580266e-01
0.000000e+00 -1.126253e+00 8.577025e-01
0.000000e+00 -1.118236e+00 8.573662e-01
0.000000e+00 -1.110220e+00 8.570173e-01
0.000000e+00 -1.102204e+00 8.566552e-01
0.000000e+00 -1.094188e+00 8.562795e-01
0.000000e+00 -1.086172e+00 8.558897e-01
