## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 5.442449e-02, e_c = 5.853207e+01, C^2 = 5.198475e+00, sigma0/2 = 1.434349e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/0.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.595041e-01
0.000000e+00 -1.991984e+00 8.594887e-01
0.000000e+00 -1.983968e+00 8.594815e-01
0.000000e+00 -1.975952e+00 8.594811e-01
0.000000e+00 -1.967936e+00 8.594856e-01
0.000000e+00 -1.959920e+00 8.594933e-01
0.000000e+00 -1.951904e+00 8.595025e-01
0.000000e+00 -1.943888e+00 8.595118e-01
0.000000e+00 -1.935872e+00 8.595199e-01
0.000000e+00 -1.927856e+00 8.595260e-01
0.000000e+00 -1.919840e+00 8.595293e-01
0.000000e+00 -1.911824e+00 8.595297e-01
0.000000e+00 -1.903808e+00 8.595269e-01
0.000000e+00 -1.895792e+00 8.595212e-01
0.000000e+00 -1.887776e+00 8.595129e-01
0.000000e+00 -1.879760e+00 8.595023e-01
0.000000e+00 -1.871743e+00 8.594899e-01
0.000000e+00 -1.863727e+00 8.594763e-01
0.000000e+00 -1.855711e+00 8.594619e-01
0.000000e+00 -1.847695e+00 8.594471e-01
0.000000e+00 -1.839679e+00 8.594320e-01
0.000000e+00 -1.831663e+00 8.594171e-01
0.000000e+00 -1.823647e+00 8.594022e-01
0.000000e+00 -1.815631e+00 8.593876e-01
0.000000e+00 -1.807615e+00 8.593730e-01
0.000000e+00 -1.799599e+00 8.593585e-01
0.000000e+00 -1.791583e+00 8.593438e-01
0.000000e+00 -1.783567e+00 8.593289e-01
0.000000e+00 -1.775551e+00 8.593135e-01
0.000000e+00 -1.767535e+00 8.592975e-01
0.000000e+00 -1.759519e+00 8.592809e-01
0.000000e+00 -1.751503e+00 8.592635e-01
0.000000e+00 -1.743487e+00 8.592453e-01
0.000000e+00 -1.735471e+00 8.592262e-01
0.000000e+00 -1.727455e+00 8.592063e-01
0.000000e+00 -1.719439e+00 8.591856e-01
0.000000e+00 -1.711423e+00 8.591640e-01
0.000000e+00 -1.703407e+00 8.591415e-01
0.000000e+00 -1.695391e+00 8.591182e-01
0.000000e+00 -1.687375e+00 8.590940e-01
0.000000e+00 -1.679359e+00 8.590690e-01
0.000000e+00 -1.671343e+00 8.590430e-01
0.000000e+00 -1.663327e+00 8.590161e-01
0.000000e+00 -1.655311e+00 8.589882e-01
0.000000e+00 -1.647295e+00 8.589593e-01
0.000000e+00 -1.639279e+00 8.589293e-01
0.000000e+00 -1.631263e+00 8.588981e-01
0.000000e+00 -1.623246e+00 8.588658e-01
0.000000e+00 -1.615230e+00 8.588323e-01
0.000000e+00 -1.607214e+00 8.587975e-01
0.000000e+00 -1.599198e+00 8.587614e-01
0.000000e+00 -1.591182e+00 8.587240e-01
0.000000e+00 -1.583166e+00 8.586851e-01
0.000000e+00 -1.575150e+00 8.586448e-01
0.000000e+00 -1.567134e+00 8.586029e-01
0.000000e+00 -1.559118e+00 8.585595e-01
0.000000e+00 -1.551102e+00 8.585144e-01
0.000000e+00 -1.543086e+00 8.584676e-01
0.000000e+00 -1.535070e+00 8.584191e-01
0.000000e+00 -1.527054e+00 8.583688e-01
0.000000e+00 -1.519038e+00 8.583166e-01
0.000000e+00 -1.511022e+00 8.582624e-01
0.000000e+00 -1.503006e+00 8.582061e-01
0.000000e+00 -1.494990e+00 8.581478e-01
0.000000e+00 -1.486974e+00 8.580873e-01
0.000000e+00 -1.478958e+00 8.580244e-01
0.000000e+00 -1.470942e+00 8.579593e-01
0.000000e+00 -1.462926e+00 8.578916e-01
0.000000e+00 -1.454910e+00 8.578215e-01
0.000000e+00 -1.446894e+00 8.577486e-01
0.000000e+00 -1.438878e+00 8.576731e-01
0.000000e+00 -1.430862e+00 8.575947e-01
0.000000e+00 -1.422846e+00 8.575134e-01
