## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 6.355022e-02, e_c = 2.833720e+01, C^2 = 4.570565e+00, sigma0/2 = 1.420562e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/83.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.585193e-01
0.000000e+00 -1.991984e+00 8.585036e-01
0.000000e+00 -1.983968e+00 8.584963e-01
0.000000e+00 -1.975952e+00 8.584956e-01
0.000000e+00 -1.967936e+00 8.585000e-01
0.000000e+00 -1.959920e+00 8.585075e-01
0.000000e+00 -1.951904e+00 8.585167e-01
0.000000e+00 -1.943888e+00 8.585259e-01
0.000000e+00 -1.935872e+00 8.585340e-01
0.000000e+00 -1.927856e+00 8.585401e-01
0.000000e+00 -1.919840e+00 8.585435e-01
0.000000e+00 -1.911824e+00 8.585440e-01
0.000000e+00 -1.903808e+00 8.585413e-01
0.000000e+00 -1.895792e+00 8.585357e-01
0.000000e+00 -1.887776e+00 8.585274e-01
0.000000e+00 -1.879760e+00 8.585169e-01
0.000000e+00 -1.871743e+00 8.585046e-01
0.000000e+00 -1.863727e+00 8.584910e-01
0.000000e+00 -1.855711e+00 8.584766e-01
0.000000e+00 -1.847695e+00 8.584618e-01
0.000000e+00 -1.839679e+00 8.584468e-01
0.000000e+00 -1.831663e+00 8.584318e-01
0.000000e+00 -1.823647e+00 8.584170e-01
0.000000e+00 -1.815631e+00 8.584024e-01
0.000000e+00 -1.807615e+00 8.583878e-01
0.000000e+00 -1.799599e+00 8.583733e-01
0.000000e+00 -1.791583e+00 8.583586e-01
0.000000e+00 -1.783567e+00 8.583437e-01
0.000000e+00 -1.775551e+00 8.583283e-01
0.000000e+00 -1.767535e+00 8.583124e-01
0.000000e+00 -1.759519e+00 8.582958e-01
0.000000e+00 -1.751503e+00 8.582784e-01
0.000000e+00 -1.743487e+00 8.582602e-01
0.000000e+00 -1.735471e+00 8.582412e-01
0.000000e+00 -1.727455e+00 8.582214e-01
0.000000e+00 -1.719439e+00 8.582006e-01
0.000000e+00 -1.711423e+00 8.581791e-01
0.000000e+00 -1.703407e+00 8.581566e-01
0.000000e+00 -1.695391e+00 8.581333e-01
0.000000e+00 -1.687375e+00 8.581092e-01
0.000000e+00 -1.679359e+00 8.580842e-01
0.000000e+00 -1.671343e+00 8.580582e-01
0.000000e+00 -1.663327e+00 8.580314e-01
0.000000e+00 -1.655311e+00 8.580035e-01
0.000000e+00 -1.647295e+00 8.579746e-01
0.000000e+00 -1.639279e+00 8.579447e-01
0.000000e+00 -1.631263e+00 8.579136e-01
0.000000e+00 -1.623246e+00 8.578813e-01
0.000000e+00 -1.615230e+00 8.578479e-01
0.000000e+00 -1.607214e+00 8.578131e-01
0.000000e+00 -1.599198e+00 8.577771e-01
0.000000e+00 -1.591182e+00 8.577397e-01
0.000000e+00 -1.583166e+00 8.577009e-01
0.000000e+00 -1.575150e+00 8.576606e-01
0.000000e+00 -1.567134e+00 8.576188e-01
0.000000e+00 -1.559118e+00 8.575754e-01
0.000000e+00 -1.551102e+00 8.575304e-01
0.000000e+00 -1.543086e+00 8.574837e-01
0.000000e+00 -1.535070e+00 8.574353e-01
0.000000e+00 -1.527054e+00 8.573850e-01
0.000000e+00 -1.519038e+00 8.573329e-01
0.000000e+00 -1.511022e+00 8.572788e-01
0.000000e+00 -1.503006e+00 8.572226e-01
0.000000e+00 -1.494990e+00 8.571643e-01
0.000000e+00 -1.486974e+00 8.571039e-01
0.000000e+00 -1.478958e+00 8.570412e-01
0.000000e+00 -1.470942e+00 8.569761e-01
0.000000e+00 -1.462926e+00 8.569085e-01
0.000000e+00 -1.454910e+00 8.568385e-01
0.000000e+00 -1.446894e+00 8.567658e-01
0.000000e+00 -1.438878e+00 8.566903e-01
0.000000e+00 -1.430862e+00 8.566121e-01
0.000000e+00 -1.422846e+00 8.565308e-01
0.000000e+00 -1.414830e+00 8.564466e-01
0.000000e+00 -1.406814e+00 8.563591e-01
0.000000e+00 -1.398798e+00 8.562684e-01
0.000000e+00 -1.390782e+00 8.561742e-01
0.000000e+00 -1.382766e+00 8.560765e-01
0.000000e+00 -1.374749e+00 8.559752e-01
0.000000e+00 -1.366733e+00 8.558700e-01
0.000000e+00 -1.358717e+00 8.557609e-01
0.000000e+00 -1.350701e+00 8.556477e-01
0.000000e+00 -1.342685e+00 8.555302e-01
0.000000e+00 -1.334669e+00 8.554083e-01
0.000000e+00 -1.326653e+00 8.552818e-01
0.000000e+00 -1.318637e+00 8.551505e-01
0.000000e+00 -1.310621e+00 8.550144e-01
0.000000e+00 -1.302605e+00 8.548730e-01
0.000000e+00 -1.294589e+00 8.547264e-01
0.000000e+00 -1.286573e+00 8.545743e-01
0.000000e+00 -1.278557e+00 8.544165e-01
0.000000e+00 -1.270541e+00 8.542527e-01
0.000000e+00 -1.262525e+00 8.540827e-01
0.000000e+00 -1.254509e+00 8.539064e-01
0.000000e+00 -1.246493e+00 8.537234e-01
0.000000e+00 -1.238477e+00 8.535336e-01
0.000000e+00 -1.230461e+00 8.533366e-01
0.000000e+00 -1.222445e+00 8.531322e-01
0.000000e+00 -1.214429e+00 8.529201e-01
0.000000e+00 -1.206413e+00 8.527000e-01
0.000000e+00 -1.198397e+00 8.524717e-01
0.000000e+00 -1.190381e+00 8.522348e-01
0.000000e+00 -1.182365e+00 8.519890e-01
0.000000e+00 -1.174349e+00 8.517339e-01
0.000000e+00 -1.166333e+00 8.514692e-01
0.000000e+00 -1.158317e+00 8.511946e-01
0.000000e+00 -1.150301e+00 8.509097e-01
0.000000e+00 -1.142285e+00 8.506140e-01
0.000000e+00 -1.134269e+00 8.503072e-01
0.000000e+00 -1.126253e+00 8.499889e-01
0.000000e+00 -1.118236e+00 8.496586e-01
0.000000e+00 -1.110220e+00 8.493159e-01
0.000000e+00 -1.102204e+00 8.489603e-01
0.000000e+00 -1.094188e+00 8.485914e-01
0.000000e+00 -1.086172e+00 8.482085e-01
0.000000e+00 -1.078156e+00 8.478113e-01
0.000000e+00 -1.070140e+00 8.473991e-01
0.000000e+00 -1.062124e+00 8.469715e-01
0.000000e+00 -1.054108e+00 8.465277e-01
0.000000e+00 -1.046092e+00 8.460673e-01
0.000000e+00 -1.038076e+00 8.455895e-01
0.000000e+00 -1.030060e+00 8.450938e-01
0.000000e+00 -1.022044e+00 8.445794e-01
