## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 6.881697e-02, e_c = 2.545407e+01, C^2 = 3.713097e+00, sigma0/2 = 1.329839e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/29.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.346304e-01
0.000000e+00 -1.991984e+00 8.346000e-01
0.000000e+00 -1.983968e+00 8.345797e-01
0.000000e+00 -1.975952e+00 8.345685e-01
0.000000e+00 -1.967936e+00 8.345648e-01
0.000000e+00 -1.959920e+00 8.345670e-01
0.000000e+00 -1.951904e+00 8.345732e-01
0.000000e+00 -1.943888e+00 8.345817e-01
0.000000e+00 -1.935872e+00 8.345911e-01
0.000000e+00 -1.927856e+00 8.345998e-01
0.000000e+00 -1.919840e+00 8.346070e-01
0.000000e+00 -1.911824e+00 8.346118e-01
0.000000e+00 -1.903808e+00 8.346137e-01
0.000000e+00 -1.895792e+00 8.346125e-01
0.000000e+00 -1.887776e+00 8.346082e-01
0.000000e+00 -1.879760e+00 8.346012e-01
0.000000e+00 -1.871743e+00 8.345917e-01
0.000000e+00 -1.863727e+00 8.345802e-01
0.000000e+00 -1.855711e+00 8.345672e-01
0.000000e+00 -1.847695e+00 8.345532e-01
0.000000e+00 -1.839679e+00 8.345386e-01
0.000000e+00 -1.831663e+00 8.345236e-01
0.000000e+00 -1.823647e+00 8.345086e-01
0.000000e+00 -1.815631e+00 8.344937e-01
0.000000e+00 -1.807615e+00 8.344790e-01
0.000000e+00 -1.799599e+00 8.344644e-01
0.000000e+00 -1.791583e+00 8.344499e-01
0.000000e+00 -1.783567e+00 8.344353e-01
0.000000e+00 -1.775551e+00 8.344205e-01
0.000000e+00 -1.767535e+00 8.344054e-01
0.000000e+00 -1.759519e+00 8.343897e-01
0.000000e+00 -1.751503e+00 8.343734e-01
0.000000e+00 -1.743487e+00 8.343564e-01
0.000000e+00 -1.735471e+00 8.343387e-01
0.000000e+00 -1.727455e+00 8.343201e-01
