## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 5.354108e-02, e_c = 5.814038e+01, C^2 = 5.339320e+00, sigma0/2 = 1.446447e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/92.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.671788e-01
0.000000e+00 -1.991984e+00 8.671675e-01
0.000000e+00 -1.983968e+00 8.671638e-01
0.000000e+00 -1.975952e+00 8.671660e-01
0.000000e+00 -1.967936e+00 8.671722e-01
0.000000e+00 -1.959920e+00 8.671808e-01
0.000000e+00 -1.951904e+00 8.671902e-01
0.000000e+00 -1.943888e+00 8.671991e-01
0.000000e+00 -1.935872e+00 8.672063e-01
0.000000e+00 -1.927856e+00 8.672112e-01
0.000000e+00 -1.919840e+00 8.672131e-01
0.000000e+00 -1.911824e+00 8.672120e-01
0.000000e+00 -1.903808e+00 8.672078e-01
0.000000e+00 -1.895792e+00 8.672007e-01
0.000000e+00 -1.887776e+00 8.671912e-01
0.000000e+00 -1.879760e+00 8.671798e-01
0.000000e+00 -1.871743e+00 8.671668e-01
0.000000e+00 -1.863727e+00 8.671527e-01
0.000000e+00 -1.855711e+00 8.671380e-01
0.000000e+00 -1.847695e+00 8.671231e-01
0.000000e+00 -1.839679e+00 8.671081e-01
0.000000e+00 -1.831663e+00 8.670932e-01
0.000000e+00 -1.823647e+00 8.670784e-01
0.000000e+00 -1.815631e+00 8.670638e-01
0.000000e+00 -1.807615e+00 8.670493e-01
0.000000e+00 -1.799599e+00 8.670347e-01
0.000000e+00 -1.791583e+00 8.670199e-01
0.000000e+00 -1.783567e+00 8.670047e-01
0.000000e+00 -1.775551e+00 8.669891e-01
0.000000e+00 -1.767535e+00 8.669728e-01
0.000000e+00 -1.759519e+00 8.669558e-01
0.000000e+00 -1.751503e+00 8.669381e-01
0.000000e+00 -1.743487e+00 8.669195e-01
0.000000e+00 -1.735471e+00 8.669000e-01
0.000000e+00 -1.727455e+00 8.668797e-01
0.000000e+00 -1.719439e+00 8.668586e-01
0.000000e+00 -1.711423e+00 8.668365e-01
0.000000e+00 -1.703407e+00 8.668137e-01
0.000000e+00 -1.695391e+00 8.667899e-01
0.000000e+00 -1.687375e+00 8.667653e-01
0.000000e+00 -1.679359e+00 8.667398e-01
0.000000e+00 -1.671343e+00 8.667134e-01
0.000000e+00 -1.663327e+00 8.666861e-01
0.000000e+00 -1.655311e+00 8.666577e-01
0.000000e+00 -1.647295e+00 8.666282e-01
0.000000e+00 -1.639279e+00 8.665977e-01
0.000000e+00 -1.631263e+00 8.665660e-01
0.000000e+00 -1.623246e+00 8.665331e-01
0.000000e+00 -1.615230e+00 8.664990e-01
0.000000e+00 -1.607214e+00 8.664636e-01
0.000000e+00 -1.599198e+00 8.664269e-01
0.000000e+00 -1.591182e+00 8.663887e-01
0.000000e+00 -1.583166e+00 8.663492e-01
0.000000e+00 -1.575150e+00 8.663081e-01
0.000000e+00 -1.567134e+00 8.662655e-01
0.000000e+00 -1.559118e+00 8.662213e-01
0.000000e+00 -1.551102e+00 8.661754e-01
0.000000e+00 -1.543086e+00 8.661278e-01
0.000000e+00 -1.535070e+00 8.660785e-01
0.000000e+00 -1.527054e+00 8.660272e-01
0.000000e+00 -1.519038e+00 8.659741e-01
0.000000e+00 -1.511022e+00 8.659189e-01
0.000000e+00 -1.503006e+00 8.658617e-01
0.000000e+00 -1.494990e+00 8.658023e-01
0.000000e+00 -1.486974e+00 8.657407e-01
0.000000e+00 -1.478958e+00 8.656767e-01
0.000000e+00 -1.470942e+00 8.656104e-01
0.000000e+00 -1.462926e+00 8.655415e-01
0.000000e+00 -1.454910e+00 8.654701e-01
0.000000e+00 -1.446894e+00 8.653960e-01
0.000000e+00 -1.438878e+00 8.653191e-01
0.000000e+00 -1.430862e+00 8.652393e-01
0.000000e+00 -1.422846e+00 8.651565e-01
0.000000e+00 -1.414830e+00 8.650706e-01
0.000000e+00 -1.406814e+00 8.649815e-01
0.000000e+00 -1.398798e+00 8.648890e-01
0.000000e+00 -1.390782e+00 8.647930e-01
0.000000e+00 -1.382766e+00 8.646935e-01
0.000000e+00 -1.374749e+00 8.645901e-01
0.000000e+00 -1.366733e+00 8.644829e-01
0.000000e+00 -1.358717e+00 8.643717e-01
0.000000e+00 -1.350701e+00 8.642563e-01
0.000000e+00 -1.342685e+00 8.641365e-01
0.000000e+00 -1.334669e+00 8.640123e-01
0.000000e+00 -1.326653e+00 8.638833e-01
0.000000e+00 -1.318637e+00 8.637495e-01
0.000000e+00 -1.310621e+00 8.636107e-01
