## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 5.876478e-02, e_c = 4.386079e+01, C^2 = 5.020477e+00, sigma0/2 = 1.403131e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/63.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.514222e-01
0.000000e+00 -1.991984e+00 8.514021e-01
0.000000e+00 -1.983968e+00 8.513911e-01
0.000000e+00 -1.975952e+00 8.513875e-01
0.000000e+00 -1.967936e+00 8.513898e-01
0.000000e+00 -1.959920e+00 8.513961e-01
0.000000e+00 -1.951904e+00 8.514047e-01
0.000000e+00 -1.943888e+00 8.514141e-01
0.000000e+00 -1.935872e+00 8.514230e-01
0.000000e+00 -1.927856e+00 8.514301e-01
0.000000e+00 -1.919840e+00 8.514349e-01
0.000000e+00 -1.911824e+00 8.514367e-01
0.000000e+00 -1.903808e+00 8.514355e-01
0.000000e+00 -1.895792e+00 8.514312e-01
0.000000e+00 -1.887776e+00 8.514241e-01
0.000000e+00 -1.879760e+00 8.514146e-01
0.000000e+00 -1.871743e+00 8.514031e-01
0.000000e+00 -1.863727e+00 8.513900e-01
0.000000e+00 -1.855711e+00 8.513760e-01
0.000000e+00 -1.847695e+00 8.513613e-01
0.000000e+00 -1.839679e+00 8.513463e-01
0.000000e+00 -1.831663e+00 8.513313e-01
0.000000e+00 -1.823647e+00 8.513164e-01
0.000000e+00 -1.815631e+00 8.513017e-01
0.000000e+00 -1.807615e+00 8.512871e-01
0.000000e+00 -1.799599e+00 8.512726e-01
0.000000e+00 -1.791583e+00 8.512580e-01
0.000000e+00 -1.783567e+00 8.512432e-01
0.000000e+00 -1.775551e+00 8.512280e-01
0.000000e+00 -1.767535e+00 8.512123e-01
0.000000e+00 -1.759519e+00 8.511961e-01
0.000000e+00 -1.751503e+00 8.511791e-01
0.000000e+00 -1.743487e+00 8.511613e-01
0.000000e+00 -1.735471e+00 8.511426e-01
0.000000e+00 -1.727455e+00 8.511232e-01
0.000000e+00 -1.719439e+00 8.511028e-01
0.000000e+00 -1.711423e+00 8.510817e-01
0.000000e+00 -1.703407e+00 8.510596e-01
0.000000e+00 -1.695391e+00 8.510367e-01
0.000000e+00 -1.687375e+00 8.510130e-01
0.000000e+00 -1.679359e+00 8.509884e-01
0.000000e+00 -1.671343e+00 8.509629e-01
0.000000e+00 -1.663327e+00 8.509364e-01
0.000000e+00 -1.655311e+00 8.509090e-01
0.000000e+00 -1.647295e+00 8.508806e-01
0.000000e+00 -1.639279e+00 8.508512e-01
0.000000e+00 -1.631263e+00 8.508206e-01
0.000000e+00 -1.623246e+00 8.507889e-01
0.000000e+00 -1.615230e+00 8.507560e-01
0.000000e+00 -1.607214e+00 8.507218e-01
0.000000e+00 -1.599198e+00 8.506864e-01
0.000000e+00 -1.591182e+00 8.506496e-01
0.000000e+00 -1.583166e+00 8.506114e-01
0.000000e+00 -1.575150e+00 8.505718e-01
0.000000e+00 -1.567134e+00 8.505307e-01
0.000000e+00 -1.559118e+00 8.504881e-01
0.000000e+00 -1.551102e+00 8.504439e-01
0.000000e+00 -1.543086e+00 8.503980e-01
0.000000e+00 -1.535070e+00 8.503503e-01
0.000000e+00 -1.527054e+00 8.503009e-01
0.000000e+00 -1.519038e+00 8.502496e-01
0.000000e+00 -1.511022e+00 8.501964e-01
0.000000e+00 -1.503006e+00 8.501412e-01
0.000000e+00 -1.494990e+00 8.500839e-01
0.000000e+00 -1.486974e+00 8.500245e-01
0.000000e+00 -1.478958e+00 8.499628e-01
0.000000e+00 -1.470942e+00 8.498988e-01
0.000000e+00 -1.462926e+00 8.498324e-01
0.000000e+00 -1.454910e+00 8.497635e-01
0.000000e+00 -1.446894e+00 8.496921e-01
0.000000e+00 -1.438878e+00 8.496179e-01
0.000000e+00 -1.430862e+00 8.495409e-01
0.000000e+00 -1.422846e+00 8.494611e-01
0.000000e+00 -1.414830e+00 8.493782e-01
0.000000e+00 -1.406814e+00 8.492922e-01
0.000000e+00 -1.398798e+00 8.492030e-01
0.000000e+00 -1.390782e+00 8.491105e-01
0.000000e+00 -1.382766e+00 8.490144e-01
0.000000e+00 -1.374749e+00 8.489148e-01
0.000000e+00 -1.366733e+00 8.488113e-01
0.000000e+00 -1.358717e+00 8.487041e-01
0.000000e+00 -1.350701e+00 8.485927e-01
0.000000e+00 -1.342685e+00 8.484772e-01
0.000000e+00 -1.334669e+00 8.483574e-01
0.000000e+00 -1.326653e+00 8.482330e-01
0.000000e+00 -1.318637e+00 8.481039e-01
0.000000e+00 -1.310621e+00 8.479701e-01
0.000000e+00 -1.302605e+00 8.478311e-01
0.000000e+00 -1.294589e+00 8.476870e-01
0.000000e+00 -1.286573e+00 8.475374e-01
0.000000e+00 -1.278557e+00 8.473822e-01
0.000000e+00 -1.270541e+00 8.472212e-01
0.000000e+00 -1.262525e+00 8.470541e-01
0.000000e+00 -1.254509e+00 8.468807e-01
0.000000e+00 -1.246493e+00 8.467008e-01
0.000000e+00 -1.238477e+00 8.465141e-01
0.000000e+00 -1.230461e+00 8.463205e-01
0.000000e+00 -1.222445e+00 8.461195e-01
0.000000e+00 -1.214429e+00 8.459110e-01
0.000000e+00 -1.206413e+00 8.456946e-01
0.000000e+00 -1.198397e+00 8.454701e-01
0.000000e+00 -1.190381e+00 8.452372e-01
0.000000e+00 -1.182365e+00 8.449955e-01
0.000000e+00 -1.174349e+00 8.447447e-01
0.000000e+00 -1.166333e+00 8.444845e-01
0.000000e+00 -1.158317e+00 8.442145e-01
0.000000e+00 -1.150301e+00 8.439343e-01
0.000000e+00 -1.142285e+00 8.436436e-01
0.000000e+00 -1.134269e+00 8.433420e-01
0.000000e+00 -1.126253e+00 8.430290e-01
0.000000e+00 -1.118236e+00 8.427043e-01
0.000000e+00 -1.110220e+00 8.423673e-01
0.000000e+00 -1.102204e+00 8.420177e-01
0.000000e+00 -1.094188e+00 8.416549e-01
0.000000e+00 -1.086172e+00 8.412785e-01
0.000000e+00 -1.078156e+00 8.408880e-01
0.000000e+00 -1.070140e+00 8.404827e-01
0.000000e+00 -1.062124e+00 8.400622e-01
0.000000e+00 -1.054108e+00 8.396259e-01
0.000000e+00 -1.046092e+00 8.391732e-01
0.000000e+00 -1.038076e+00 8.387035e-01
0.000000e+00 -1.030060e+00 8.382161e-01
0.000000e+00 -1.022044e+00 8.377104e-01
0.000000e+00 -1.014028e+00 8.371856e-01
0.000000e+00 -1.006012e+00 8.366411e-01
0.000000e+00 -9.979960e-01 8.360762e-01
0.000000e+00 -9.899800e-01 8.354900e-01
0.000000e+00 -9.819639e-01 8.348817e-01
0.000000e+00 -9.739479e-01 8.342506e-01
0.000000e+00 -9.659319e-01 8.335958e-01
0.000000e+00 -9.579158e-01 8.329163e-01
0.000000e+00 -9.498998e-01 8.322113e-01
0.000000e+00 -9.418838e-01 8.314798e-01
0.000000e+00 -9.338677e-01 8.307207e-01
0.000000e+00 -9.258517e-01 8.299331e-01
0.000000e+00 -9.178357e-01 8.291159e-01
0.000000e+00 -9.098196e-01 8.282680e-01
0.000000e+00 -9.018036e-01 8.273882e-01
0.000000e+00 -8.937876e-01 8.264753e-01
0.000000e+00 -8.857715e-01 8.255280e-01
0.000000e+00 -8.777555e-01 8.245452e-01
0.000000e+00 -8.697395e-01 8.235253e-01
0.000000e+00 -8.617234e-01 8.224672e-01
0.000000e+00 -8.537074e-01 8.213692e-01
0.000000e+00 -8.456914e-01 8.202300e-01
0.000000e+00 -8.376754e-01 8.190479e-01
0.000000e+00 -8.296593e-01 8.178214e-01
0.000000e+00 -8.216433e-01 8.165487e-01
0.000000e+00 -8.136273e-01 8.152282e-01
0.000000e+00 -8.056112e-01 8.138580e-01
0.000000e+00 -7.975952e-01 8.124363e-01
0.000000e+00 -7.895792e-01 8.109611e-01
0.000000e+00 -7.815631e-01 8.094305e-01
0.000000e+00 -7.735471e-01 8.078423e-01
0.000000e+00 -7.655311e-01 8.061944e-01
0.000000e+00 -7.575150e-01 8.044845e-01
0.000000e+00 -7.494990e-01 8.027103e-01
0.000000e+00 -7.414830e-01 8.008694e-01
0.000000e+00 -7.334669e-01 7.989593e-01
0.000000e+00 -7.254509e-01 7.969774e-01
0.000000e+00 -7.174349e-01 7.949209e-01
0.000000e+00 -7.094188e-01 7.927871e-01
0.000000e+00 -7.014028e-01 7.905730e-01
0.000000e+00 -6.933868e-01 7.882757e-01
0.000000e+00 -6.853707e-01 7.858920e-01
0.000000e+00 -6.773547e-01 7.834187e-01
0.000000e+00 -6.693387e-01 7.808524e-01
0.000000e+00 -6.613226e-01 7.781895e-01
0.000000e+00 -6.533066e-01 7.754266e-01
0.000000e+00 -6.452906e-01 7.725597e-01
0.000000e+00 -6.372745e-01 7.695850e-01
0.000000e+00 -6.292585e-01 7.664985e-01
0.000000e+00 -6.212425e-01 7.632959e-01
0.000000e+00 -6.132265e-01 7.599729e-01
0.000000e+00 -6.052104e-01 7.565249e-01
0.000000e+00 -5.971944e-01 7.529473e-01
0.000000e+00 -5.891784e-01 7.492351e-01
0.000000e+00 -5.811623e-01 7.453834e-01
0.000000e+00 -5.731463e-01 7.413868e-01
0.000000e+00 -5.651303e-01 7.372399e-01
0.000000e+00 -5.571142e-01 7.329371e-01
0.000000e+00 -5.490982e-01 7.284725e-01
0.000000e+00 -5.410822e-01 7.238401e-01
0.000000e+00 -5.330661e-01 7.190334e-01
0.000000e+00 -5.250501e-01 7.140460e-01
0.000000e+00 -5.170341e-01 7.088711e-01
0.000000e+00 -5.090180e-01 7.035016e-01
0.000000e+00 -5.010020e-01 6.979302e-01
0.000000e+00 -4.929860e-01 6.921492e-01
0.000000e+00 -4.849699e-01 6.861510e-01
0.000000e+00 -4.769539e-01 6.799271e-01
0.000000e+00 -4.689379e-01 6.734693e-01
0.000000e+00 -4.609218e-01 6.667686e-01
0.000000e+00 -4.529058e-01 6.598160e-01
0.000000e+00 -4.448898e-01 6.526020e-01
0.000000e+00 -4.368737e-01 6.451167e-01
0.000000e+00 -4.288577e-01 6.373500e-01
0.000000e+00 -4.208417e-01 6.292912e-01
0.000000e+00 -4.128257e-01 6.209295e-01
0.000000e+00 -4.048096e-01 6.122533e-01
0.000000e+00 -3.967936e-01 6.032509e-01
0.000000e+00 -3.887776e-01 5.939101e-01
0.000000e+00 -3.807615e-01 5.842181e-01
0.000000e+00 -3.727455e-01 5.741616e-01
0.000000e+00 -3.647295e-01 5.637271e-01
0.000000e+00 -3.567134e-01 5.529003e-01
0.000000e+00 -3.486974e-01 5.416664e-01
0.000000e+00 -3.406814e-01 5.300101e-01
0.000000e+00 -3.326653e-01 5.179157e-01
0.000000e+00 -3.246493e-01 5.053665e-01
0.000000e+00 -3.166333e-01 4.923456e-01
0.000000e+00 -3.086172e-01 4.788351e-01
0.000000e+00 -3.006012e-01 4.648168e-01
0.000000e+00 -2.925852e-01 4.502714e-01
0.000000e+00 -2.845691e-01 4.351793e-01
0.000000e+00 -2.765531e-01 4.195198e-01
0.000000e+00 -2.685371e-01 4.032717e-01
0.000000e+00 -2.605210e-01 3.864128e-01
0.000000e+00 -2.525050e-01 3.689203e-01
0.000000e+00 -2.444890e-01 3.507702e-01
0.000000e+00 -2.364729e-01 3.319379e-01
0.000000e+00 -2.284569e-01 3.123977e-01
0.000000e+00 -2.204409e-01 2.921232e-01
0.000000e+00 -2.124248e-01 2.710867e-01
0.000000e+00 -2.044088e-01 2.492596e-01
0.000000e+00 -1.963928e-01 2.266122e-01
0.000000e+00 -1.883768e-01 2.031138e-01
