## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 5.765472e-02, e_c = 5.854256e+01, C^2 = 4.147795e+00, sigma0/2 = 1.360939e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/93.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.344771e-01
0.000000e+00 -1.991984e+00 8.344461e-01
0.000000e+00 -1.983968e+00 8.344254e-01
0.000000e+00 -1.975952e+00 8.344138e-01
0.000000e+00 -1.967936e+00 8.344098e-01
0.000000e+00 -1.959920e+00 8.344117e-01
0.000000e+00 -1.951904e+00 8.344178e-01
0.000000e+00 -1.943888e+00 8.344264e-01
0.000000e+00 -1.935872e+00 8.344358e-01
0.000000e+00 -1.927856e+00 8.344447e-01
0.000000e+00 -1.919840e+00 8.344520e-01
0.000000e+00 -1.911824e+00 8.344569e-01
0.000000e+00 -1.903808e+00 8.344590e-01
0.000000e+00 -1.895792e+00 8.344580e-01
0.000000e+00 -1.887776e+00 8.344539e-01
0.000000e+00 -1.879760e+00 8.344470e-01
0.000000e+00 -1.871743e+00 8.344376e-01
0.000000e+00 -1.863727e+00 8.344262e-01
0.000000e+00 -1.855711e+00 8.344133e-01
0.000000e+00 -1.847695e+00 8.343992e-01
0.000000e+00 -1.839679e+00 8.343846e-01
0.000000e+00 -1.831663e+00 8.343696e-01
0.000000e+00 -1.823647e+00 8.343546e-01
0.000000e+00 -1.815631e+00 8.343397e-01
0.000000e+00 -1.807615e+00 8.343250e-01
0.000000e+00 -1.799599e+00 8.343104e-01
0.000000e+00 -1.791583e+00 8.342958e-01
0.000000e+00 -1.783567e+00 8.342812e-01
0.000000e+00 -1.775551e+00 8.342665e-01
0.000000e+00 -1.767535e+00 8.342513e-01
0.000000e+00 -1.759519e+00 8.342357e-01
0.000000e+00 -1.751503e+00 8.342195e-01
0.000000e+00 -1.743487e+00 8.342025e-01
0.000000e+00 -1.735471e+00 8.341848e-01
0.000000e+00 -1.727455e+00 8.341662e-01
