## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 6.206875e-02, e_c = 3.554063e+01, C^2 = 4.304725e+00, sigma0/2 = 1.378621e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/50.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.469948e-01
0.000000e+00 -1.991984e+00 8.469721e-01
0.000000e+00 -1.983968e+00 8.469588e-01
0.000000e+00 -1.975952e+00 8.469534e-01
0.000000e+00 -1.967936e+00 8.469543e-01
0.000000e+00 -1.959920e+00 8.469597e-01
0.000000e+00 -1.951904e+00 8.469678e-01
0.000000e+00 -1.943888e+00 8.469771e-01
0.000000e+00 -1.935872e+00 8.469862e-01
0.000000e+00 -1.927856e+00 8.469939e-01
0.000000e+00 -1.919840e+00 8.469993e-01
0.000000e+00 -1.911824e+00 8.470020e-01
0.000000e+00 -1.903808e+00 8.470016e-01
0.000000e+00 -1.895792e+00 8.469981e-01
0.000000e+00 -1.887776e+00 8.469917e-01
0.000000e+00 -1.879760e+00 8.469828e-01
0.000000e+00 -1.871743e+00 8.469718e-01
0.000000e+00 -1.863727e+00 8.469591e-01
0.000000e+00 -1.855711e+00 8.469453e-01
0.000000e+00 -1.847695e+00 8.469307e-01
0.000000e+00 -1.839679e+00 8.469158e-01
0.000000e+00 -1.831663e+00 8.469008e-01
0.000000e+00 -1.823647e+00 8.468859e-01
0.000000e+00 -1.815631e+00 8.468711e-01
0.000000e+00 -1.807615e+00 8.468565e-01
0.000000e+00 -1.799599e+00 8.468419e-01
0.000000e+00 -1.791583e+00 8.468274e-01
0.000000e+00 -1.783567e+00 8.468126e-01
0.000000e+00 -1.775551e+00 8.467976e-01
0.000000e+00 -1.767535e+00 8.467821e-01
0.000000e+00 -1.759519e+00 8.467660e-01
0.000000e+00 -1.751503e+00 8.467492e-01
0.000000e+00 -1.743487e+00 8.467316e-01
0.000000e+00 -1.735471e+00 8.467132e-01
0.000000e+00 -1.727455e+00 8.466940e-01
0.000000e+00 -1.719439e+00 8.466739e-01
0.000000e+00 -1.711423e+00 8.466529e-01
0.000000e+00 -1.703407e+00 8.466311e-01
0.000000e+00 -1.695391e+00 8.466084e-01
0.000000e+00 -1.687375e+00 8.465849e-01
0.000000e+00 -1.679359e+00 8.465606e-01
0.000000e+00 -1.671343e+00 8.465353e-01
0.000000e+00 -1.663327e+00 8.465091e-01
0.000000e+00 -1.655311e+00 8.464820e-01
0.000000e+00 -1.647295e+00 8.464538e-01
0.000000e+00 -1.639279e+00 8.464247e-01
0.000000e+00 -1.631263e+00 8.463944e-01
0.000000e+00 -1.623246e+00 8.463630e-01
0.000000e+00 -1.615230e+00 8.463304e-01
0.000000e+00 -1.607214e+00 8.462966e-01
0.000000e+00 -1.599198e+00 8.462615e-01
0.000000e+00 -1.591182e+00 8.462251e-01
0.000000e+00 -1.583166e+00 8.461873e-01
0.000000e+00 -1.575150e+00 8.461481e-01
0.000000e+00 -1.567134e+00 8.461074e-01
0.000000e+00 -1.559118e+00 8.460652e-01
0.000000e+00 -1.551102e+00 8.460214e-01
0.000000e+00 -1.543086e+00 8.459760e-01
0.000000e+00 -1.535070e+00 8.459288e-01
0.000000e+00 -1.527054e+00 8.458799e-01
0.000000e+00 -1.519038e+00 8.458291e-01
0.000000e+00 -1.511022e+00 8.457764e-01
0.000000e+00 -1.503006e+00 8.457218e-01
0.000000e+00 -1.494990e+00 8.456651e-01
0.000000e+00 -1.486974e+00 8.456062e-01
0.000000e+00 -1.478958e+00 8.455452e-01
0.000000e+00 -1.470942e+00 8.454818e-01
0.000000e+00 -1.462926e+00 8.454161e-01
0.000000e+00 -1.454910e+00 8.453478e-01
0.000000e+00 -1.446894e+00 8.452771e-01
0.000000e+00 -1.438878e+00 8.452036e-01
0.000000e+00 -1.430862e+00 8.451274e-01
0.000000e+00 -1.422846e+00 8.450484e-01
0.000000e+00 -1.414830e+00 8.449663e-01
0.000000e+00 -1.406814e+00 8.448812e-01
0.000000e+00 -1.398798e+00 8.447929e-01
0.000000e+00 -1.390782e+00 8.447012e-01
0.000000e+00 -1.382766e+00 8.446061e-01
0.000000e+00 -1.374749e+00 8.445075e-01
0.000000e+00 -1.366733e+00 8.444051e-01
0.000000e+00 -1.358717e+00 8.442989e-01
0.000000e+00 -1.350701e+00 8.441886e-01
0.000000e+00 -1.342685e+00 8.440743e-01
0.000000e+00 -1.334669e+00 8.439556e-01
0.000000e+00 -1.326653e+00 8.438325e-01
0.000000e+00 -1.318637e+00 8.437047e-01
0.000000e+00 -1.310621e+00 8.435721e-01
0.000000e+00 -1.302605e+00 8.434346e-01
0.000000e+00 -1.294589e+00 8.432919e-01
0.000000e+00 -1.286573e+00 8.431438e-01
0.000000e+00 -1.278557e+00 8.429901e-01
0.000000e+00 -1.270541e+00 8.428307e-01
0.000000e+00 -1.262525e+00 8.426652e-01
0.000000e+00 -1.254509e+00 8.424936e-01
0.000000e+00 -1.246493e+00 8.423155e-01
0.000000e+00 -1.238477e+00 8.421306e-01
0.000000e+00 -1.230461e+00 8.419389e-01
0.000000e+00 -1.222445e+00 8.417399e-01
0.000000e+00 -1.214429e+00 8.415335e-01
0.000000e+00 -1.206413e+00 8.413193e-01
0.000000e+00 -1.198397e+00 8.410970e-01
0.000000e+00 -1.190381e+00 8.408663e-01
0.000000e+00 -1.182365e+00 8.406270e-01
0.000000e+00 -1.174349e+00 8.403787e-01
0.000000e+00 -1.166333e+00 8.401211e-01
0.000000e+00 -1.158317e+00 8.398538e-01
0.000000e+00 -1.150301e+00 8.395764e-01
0.000000e+00 -1.142285e+00 8.392886e-01
0.000000e+00 -1.134269e+00 8.389899e-01
0.000000e+00 -1.126253e+00 8.386801e-01
0.000000e+00 -1.118236e+00 8.383586e-01
0.000000e+00 -1.110220e+00 8.380250e-01
0.000000e+00 -1.102204e+00 8.376788e-01
0.000000e+00 -1.094188e+00 8.373196e-01
0.000000e+00 -1.086172e+00 8.369470e-01
0.000000e+00 -1.078156e+00 8.365603e-01
0.000000e+00 -1.070140e+00 8.361590e-01
0.000000e+00 -1.062124e+00 8.357427e-01
0.000000e+00 -1.054108e+00 8.353107e-01
0.000000e+00 -1.046092e+00 8.348625e-01
0.000000e+00 -1.038076e+00 8.343974e-01
0.000000e+00 -1.030060e+00 8.339149e-01
0.000000e+00 -1.022044e+00 8.334142e-01
0.000000e+00 -1.014028e+00 8.328946e-01
0.000000e+00 -1.006012e+00 8.323555e-01
0.000000e+00 -9.979960e-01 8.317962e-01
0.000000e+00 -9.899800e-01 8.312158e-01
0.000000e+00 -9.819639e-01 8.306136e-01
0.000000e+00 -9.739479e-01 8.299888e-01
0.000000e+00 -9.659319e-01 8.293404e-01
0.000000e+00 -9.579158e-01 8.286677e-01
0.000000e+00 -9.498998e-01 8.279696e-01
0.000000e+00 -9.418838e-01 8.272454e-01
0.000000e+00 -9.338677e-01 8.264938e-01
0.000000e+00 -9.258517e-01 8.257141e-01
0.000000e+00 -9.178357e-01 8.249050e-01
0.000000e+00 -9.098196e-01 8.240654e-01
0.000000e+00 -9.018036e-01 8.231943e-01
0.000000e+00 -8.937876e-01 8.222905e-01
0.000000e+00 -8.857715e-01 8.213526e-01
0.000000e+00 -8.777555e-01 8.203795e-01
0.000000e+00 -8.697395e-01 8.193698e-01
0.000000e+00 -8.617234e-01 8.183222e-01
0.000000e+00 -8.537074e-01 8.172351e-01
0.000000e+00 -8.456914e-01 8.161072e-01
0.000000e+00 -8.376754e-01 8.149368e-01
0.000000e+00 -8.296593e-01 8.137224e-01
0.000000e+00 -8.216433e-01 8.124624e-01
0.000000e+00 -8.136273e-01 8.111550e-01
0.000000e+00 -8.056112e-01 8.097984e-01
0.000000e+00 -7.975952e-01 8.083908e-01
0.000000e+00 -7.895792e-01 8.069303e-01
0.000000e+00 -7.815631e-01 8.054148e-01
0.000000e+00 -7.735471e-01 8.038424e-01
0.000000e+00 -7.655311e-01 8.022108e-01
0.000000e+00 -7.575150e-01 8.005179e-01
0.000000e+00 -7.494990e-01 7.987613e-01
0.000000e+00 -7.414830e-01 7.969387e-01
0.000000e+00 -7.334669e-01 7.950475e-01
0.000000e+00 -7.254509e-01 7.930852e-01
0.000000e+00 -7.174349e-01 7.910492e-01
0.000000e+00 -7.094188e-01 7.889365e-01
0.000000e+00 -7.014028e-01 7.867444e-01
0.000000e+00 -6.933868e-01 7.844699e-01
0.000000e+00 -6.853707e-01 7.821099e-01
0.000000e+00 -6.773547e-01 7.796611e-01
0.000000e+00 -6.693387e-01 7.771202e-01
0.000000e+00 -6.613226e-01 7.744838e-01
0.000000e+00 -6.533066e-01 7.717483e-01
0.000000e+00 -6.452906e-01 7.689099e-01
0.000000e+00 -6.372745e-01 7.659647e-01
0.000000e+00 -6.292585e-01 7.629088e-01
0.000000e+00 -6.212425e-01 7.597380e-01
0.000000e+00 -6.132265e-01 7.564480e-01
0.000000e+00 -6.052104e-01 7.530343e-01
0.000000e+00 -5.971944e-01 7.494922e-01
0.000000e+00 -5.891784e-01 7.458169e-01
0.000000e+00 -5.811623e-01 7.420034e-01
0.000000e+00 -5.731463e-01 7.380465e-01
0.000000e+00 -5.651303e-01 7.339408e-01
0.000000e+00 -5.571142e-01 7.296807e-01
0.000000e+00 -5.490982e-01 7.252605e-01
0.000000e+00 -5.410822e-01 7.206740e-01
0.000000e+00 -5.330661e-01 7.159151e-01
0.000000e+00 -5.250501e-01 7.109773e-01
0.000000e+00 -5.170341e-01 7.058537e-01
0.000000e+00 -5.090180e-01 7.005376e-01
0.000000e+00 -5.010020e-01 6.950215e-01
0.000000e+00 -4.929860e-01 6.892981e-01
0.000000e+00 -4.849699e-01 6.833594e-01
0.000000e+00 -4.769539e-01 6.771974e-01
0.000000e+00 -4.689379e-01 6.708038e-01
0.000000e+00 -4.609218e-01 6.641697e-01
0.000000e+00 -4.529058e-01 6.572862e-01
0.000000e+00 -4.448898e-01 6.501439e-01
0.000000e+00 -4.368737e-01 6.427331e-01
0.000000e+00 -4.288577e-01 6.350436e-01
0.000000e+00 -4.208417e-01 6.270651e-01
0.000000e+00 -4.128257e-01 6.187865e-01
0.000000e+00 -4.048096e-01 6.101967e-01
0.000000e+00 -3.967936e-01 6.012839e-01
0.000000e+00 -3.887776e-01 5.920361e-01
0.000000e+00 -3.807615e-01 5.824405e-01
0.000000e+00 -3.727455e-01 5.724842e-01
0.000000e+00 -3.647295e-01 5.621536e-01
0.000000e+00 -3.567134e-01 5.514346e-01
0.000000e+00 -3.486974e-01 5.403127e-01
0.000000e+00 -3.406814e-01 5.287726e-01
0.000000e+00 -3.326653e-01 5.167987e-01
0.000000e+00 -3.246493e-01 5.043747e-01
0.000000e+00 -3.166333e-01 4.914836e-01
0.000000e+00 -3.086172e-01 4.781079e-01
0.000000e+00 -3.006012e-01 4.642295e-01
0.000000e+00 -2.925852e-01 4.498293e-01
0.000000e+00 -2.845691e-01 4.348879e-01
0.000000e+00 -2.765531e-01 4.193848e-01
0.000000e+00 -2.685371e-01 4.032991e-01
0.000000e+00 -2.605210e-01 3.866087e-01
0.000000e+00 -2.525050e-01 3.692911e-01
0.000000e+00 -2.444890e-01 3.513225e-01
0.000000e+00 -2.364729e-01 3.326787e-01
0.000000e+00 -2.284569e-01 3.133343e-01
0.000000e+00 -2.204409e-01 2.932629e-01
0.000000e+00 -2.124248e-01 2.724372e-01
0.000000e+00 -2.044088e-01 2.508291e-01
0.000000e+00 -1.963928e-01 2.284090e-01
0.000000e+00 -1.883768e-01 2.051466e-01
0.000000e+00 -1.803607e-01 1.810102e-01
0.000000e+00 -1.723447e-01 1.559672e-01
0.000000e+00 -1.643287e-01 1.299834e-01
0.000000e+00 -1.563126e-01 1.030236e-01
0.000000e+00 -1.482966e-01 7.505136e-02
0.000000e+00 -1.402806e-01 4.602863e-02
0.000000e+00 -1.322645e-01 1.591613e-02
0.000000e+00 -1.242485e-01 -1.532693e-02
0.000000e+00 -1.162325e-01 -4.774283e-02
0.000000e+00 -1.082164e-01 -8.137543e-02
0.000000e+00 -1.002004e-01 -1.162702e-01
0.000000e+00 -9.218437e-02 -1.524742e-01
0.000000e+00 -8.416834e-02 -1.900363e-01
0.000000e+00 -7.615230e-02 -2.290071e-01
0.000000e+00 -6.813627e-02 -2.694391e-01
0.000000e+00 -6.012024e-02 -3.113866e-01
0.000000e+00 -5.210421e-02 -3.549058e-01
0.000000e+00 -4.408818e-02 -4.000550e-01
0.000000e+00 -3.607214e-02 -4.468946e-01
0.000000e+00 -2.805611e-02 -4.954868e-01
0.000000e+00 -2.004008e-02 -5.458962e-01
0.000000e+00 -1.202405e-02 -5.981895e-01
0.000000e+00 -4.008016e-03 -6.524356e-01
0.000000e+00 4.008016e-03 -7.087055e-01
0.000000e+00 1.202405e-02 -7.670725e-01
0.000000e+00 2.004008e-02 -8.276120e-01
0.000000e+00 2.805611e-02 -8.904015e-01
0.000000e+00 3.607214e-02 -9.555204e-01
0.000000e+00 4.408818e-02 -1.023050e+00
0.000000e+00 5.210421e-02 -1.093074e+00
0.000000e+00 6.012024e-02 -1.165675e+00
0.000000e+00 6.813627e-02 -1.240940e+00
0.000000e+00 7.615230e-02 -1.318952e+00
0.000000e+00 8.416834e-02 -1.399798e+00
0.000000e+00 9.218437e-02 -1.483558e+00
0.000000e+00 1.002004e-01 -1.570313e+00
0.000000e+00 1.082164e-01 -1.660136e+00
0.000000e+00 1.162325e-01 -1.753092e+00
0.000000e+00 1.242485e-01 -1.849234e+00
0.000000e+00 1.322645e-01 -1.948597e+00
0.000000e+00 1.402806e-01 -2.051189e+00
0.000000e+00 1.482966e-01 -2.156987e+00
0.000000e+00 1.563126e-01 -2.265918e+00
0.000000e+00 1.643287e-01 -2.377843e+00
0.000000e+00 1.723447e-01 -2.492536e+00
0.000000e+00 1.803607e-01 -2.609657e+00
0.000000e+00 1.883768e-01 -2.728709e+00
0.000000e+00 1.963928e-01 -2.849007e+00
0.000000e+00 2.044088e-01 -2.969627e+00
0.000000e+00 2.124248e-01 -3.089380e+00
0.000000e+00 2.204409e-01 -3.206800e+00
0.000000e+00 2.284569e-01 -3.320184e+00
0.000000e+00 2.364729e-01 -3.427706e+00
0.000000e+00 2.444890e-01 -3.527609e+00
0.000000e+00 2.525050e-01 -3.618462e+00
0.000000e+00 2.605210e-01 -3.699404e+00
0.000000e+00 2.685371e-01 -3.770291e+00
0.000000e+00 2.765531e-01 -3.831686e+00
0.000000e+00 2.845691e-01 -3.884693e+00
0.000000e+00 2.925852e-01 -3.930717e+00
0.000000e+00 3.006012e-01 -3.971214e+00
0.000000e+00 3.086172e-01 -4.007525e+00
0.000000e+00 3.166333e-01 -4.040775e+00
0.000000e+00 3.246493e-01 -4.071847e+00
0.000000e+00 3.326653e-01 -4.101404e+00
0.000000e+00 3.406814e-01 -4.129921e+00
0.000000e+00 3.486974e-01 -4.157725e+00
0.000000e+00 3.567134e-01 -4.185039e+00
0.000000e+00 3.647295e-01 -4.212008e+00
0.000000e+00 3.727455e-01 -4.238728e+00
0.000000e+00 3.807615e-01 -4.265258e+00
0.000000e+00 3.887776e-01 -4.291637e+00
0.000000e+00 3.967936e-01 -4.317890e+00
0.000000e+00 4.048096e-01 -4.344034e+00
0.000000e+00 4.128257e-01 -4.370079e+00
0.000000e+00 4.208417e-01 -4.396033e+00
0.000000e+00 4.288577e-01 -4.421904e+00
0.000000e+00 4.368737e-01 -4.447697e+00
0.000000e+00 4.448898e-01 -4.473417e+00
0.000000e+00 4.529058e-01 -4.499067e+00
0.000000e+00 4.609218e-01 -4.524651e+00
0.000000e+00 4.689379e-01 -4.550173e+00
0.000000e+00 4.769539e-01 -4.575637e+00
0.000000e+00 4.849699e-01 -4.601045e+00
0.000000e+00 4.929860e-01 -4.626401e+00
0.000000e+00 5.010020e-01 -4.651706e+00
0.000000e+00 5.090180e-01 -4.676964e+00
0.000000e+00 5.170341e-01 -4.702177e+00
0.000000e+00 5.250501e-01 -4.727347e+00
0.000000e+00 5.330661e-01 -4.752477e+00
0.000000e+00 5.410822e-01 -4.777567e+00
0.000000e+00 5.490982e-01 -4.802621e+00
0.000000e+00 5.571142e-01 -4.827641e+00
0.000000e+00 5.651303e-01 -4.852627e+00
0.000000e+00 5.731463e-01 -4.877581e+00
0.000000e+00 5.811623e-01 -4.902506e+00
0.000000e+00 5.891784e-01 -4.927403e+00
0.000000e+00 5.971944e-01 -4.952272e+00
0.000000e+00 6.052104e-01 -4.977116e+00
0.000000e+00 6.132265e-01 -5.001935e+00
0.000000e+00 6.212425e-01 -5.026732e+00
0.000000e+00 6.292585e-01 -5.051506e+00
0.000000e+00 6.372745e-01 -5.076260e+00
0.000000e+00 6.452906e-01 -5.100994e+00
0.000000e+00 6.533066e-01 -5.125710e+00
0.000000e+00 6.613226e-01 -5.150408e+00
0.000000e+00 6.693387e-01 -5.175089e+00
0.000000e+00 6.773547e-01 -5.199755e+00
0.000000e+00 6.853707e-01 -5.224406e+00
0.000000e+00 6.933868e-01 -5.249044e+00
0.000000e+00 7.014028e-01 -5.273668e+00
0.000000e+00 7.094188e-01 -5.298280e+00
0.000000e+00 7.174349e-01 -5.322880e+00
0.000000e+00 7.254509e-01 -5.347470e+00
0.000000e+00 7.334669e-01 -5.372050e+00
0.000000e+00 7.414830e-01 -5.396621e+00
0.000000e+00 7.494990e-01 -5.421183e+00
0.000000e+00 7.575150e-01 -5.445737e+00
0.000000e+00 7.655311e-01 -5.470283e+00
0.000000e+00 7.735471e-01 -5.494824e+00
0.000000e+00 7.815631e-01 -5.519358e+00
0.000000e+00 7.895792e-01 -5.543886e+00
0.000000e+00 7.975952e-01 -5.568410e+00
0.000000e+00 8.056112e-01 -5.592930e+00
0.000000e+00 8.136273e-01 -5.617446e+00
0.000000e+00 8.216433e-01 -5.641958e+00
0.000000e+00 8.296593e-01 -5.666468e+00
0.000000e+00 8.376754e-01 -5.690976e+00
0.000000e+00 8.456914e-01 -5.715482e+00
0.000000e+00 8.537074e-01 -5.739987e+00
0.000000e+00 8.617234e-01 -5.764491e+00
0.000000e+00 8.697395e-01 -5.788995e+00
0.000000e+00 8.777555e-01 -5.813500e+00
0.000000e+00 8.857715e-01 -5.838005e+00
0.000000e+00 8.937876e-01 -5.862511e+00
0.000000e+00 9.018036e-01 -5.887019e+00
0.000000e+00 9.098196e-01 -5.911529e+00
0.000000e+00 9.178357e-01 -5.936041e+00
0.000000e+00 9.258517e-01 -5.960556e+00
0.000000e+00 9.338677e-01 -5.985075e+00
0.000000e+00 9.418838e-01 -6.009598e+00
0.000000e+00 9.498998e-01 -6.034124e+00
0.000000e+00 9.579158e-01 -6.058655e+00
0.000000e+00 9.659319e-01 -6.083192e+00
0.000000e+00 9.739479e-01 -6.107733e+00
0.000000e+00 9.819639e-01 -6.132281e+00
0.000000e+00 9.899800e-01 -6.156835e+00
0.000000e+00 9.979960e-01 -6.181395e+00
0.000000e+00 1.006012e+00 -6.205963e+00
0.000000e+00 1.014028e+00 -6.230537e+00
0.000000e+00 1.022044e+00 -6.255120e+00
0.000000e+00 1.030060e+00 -6.279711e+00
0.000000e+00 1.038076e+00 -6.304310e+00
0.000000e+00 1.046092e+00 -6.328919e+00
0.000000e+00 1.054108e+00 -6.353537e+00
