## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 6.151587e-02, e_c = 3.748760e+01, C^2 = 4.602418e+00, sigma0/2 = 1.372283e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/25.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.459031e-01
0.000000e+00 -1.991984e+00 8.458797e-01
0.000000e+00 -1.983968e+00 8.458657e-01
0.000000e+00 -1.975952e+00 8.458598e-01
0.000000e+00 -1.967936e+00 8.458603e-01
0.000000e+00 -1.959920e+00 8.458655e-01
0.000000e+00 -1.951904e+00 8.458735e-01
0.000000e+00 -1.943888e+00 8.458828e-01
0.000000e+00 -1.935872e+00 8.458919e-01
0.000000e+00 -1.927856e+00 8.458997e-01
0.000000e+00 -1.919840e+00 8.459053e-01
0.000000e+00 -1.911824e+00 8.459082e-01
0.000000e+00 -1.903808e+00 8.459080e-01
0.000000e+00 -1.895792e+00 8.459048e-01
0.000000e+00 -1.887776e+00 8.458986e-01
0.000000e+00 -1.879760e+00 8.458898e-01
0.000000e+00 -1.871743e+00 8.458789e-01
0.000000e+00 -1.863727e+00 8.458663e-01
0.000000e+00 -1.855711e+00 8.458526e-01
0.000000e+00 -1.847695e+00 8.458381e-01
0.000000e+00 -1.839679e+00 8.458232e-01
0.000000e+00 -1.831663e+00 8.458082e-01
0.000000e+00 -1.823647e+00 8.457932e-01
0.000000e+00 -1.815631e+00 8.457784e-01
0.000000e+00 -1.807615e+00 8.457638e-01
0.000000e+00 -1.799599e+00 8.457493e-01
0.000000e+00 -1.791583e+00 8.457347e-01
0.000000e+00 -1.783567e+00 8.457200e-01
0.000000e+00 -1.775551e+00 8.457050e-01
0.000000e+00 -1.767535e+00 8.456895e-01
0.000000e+00 -1.759519e+00 8.456734e-01
0.000000e+00 -1.751503e+00 8.456567e-01
0.000000e+00 -1.743487e+00 8.456392e-01
0.000000e+00 -1.735471e+00 8.456208e-01
0.000000e+00 -1.727455e+00 8.456016e-01
0.000000e+00 -1.719439e+00 8.455816e-01
0.000000e+00 -1.711423e+00 8.455607e-01
0.000000e+00 -1.703407e+00 8.455390e-01
0.000000e+00 -1.695391e+00 8.455164e-01
0.000000e+00 -1.687375e+00 8.454929e-01
0.000000e+00 -1.679359e+00 8.454686e-01
0.000000e+00 -1.671343e+00 8.454434e-01
0.000000e+00 -1.663327e+00 8.454173e-01
0.000000e+00 -1.655311e+00 8.453902e-01
0.000000e+00 -1.647295e+00 8.453621e-01
