## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 5.841205e-02, e_c = 5.350376e+01, C^2 = 4.488756e+00, sigma0/2 = 1.370999e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/19.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.365249e-01
0.000000e+00 -1.991984e+00 8.364952e-01
0.000000e+00 -1.983968e+00 8.364758e-01
0.000000e+00 -1.975952e+00 8.364652e-01
0.000000e+00 -1.967936e+00 8.364621e-01
0.000000e+00 -1.959920e+00 8.364647e-01
0.000000e+00 -1.951904e+00 8.364712e-01
0.000000e+00 -1.943888e+00 8.364800e-01
0.000000e+00 -1.935872e+00 8.364894e-01
0.000000e+00 -1.927856e+00 8.364981e-01
0.000000e+00 -1.919840e+00 8.365052e-01
0.000000e+00 -1.911824e+00 8.365098e-01
0.000000e+00 -1.903808e+00 8.365114e-01
0.000000e+00 -1.895792e+00 8.365100e-01
0.000000e+00 -1.887776e+00 8.365055e-01
0.000000e+00 -1.879760e+00 8.364983e-01
0.000000e+00 -1.871743e+00 8.364886e-01
0.000000e+00 -1.863727e+00 8.364770e-01
0.000000e+00 -1.855711e+00 8.364639e-01
0.000000e+00 -1.847695e+00 8.364497e-01
0.000000e+00 -1.839679e+00 8.364350e-01
0.000000e+00 -1.831663e+00 8.364200e-01
0.000000e+00 -1.823647e+00 8.364050e-01
0.000000e+00 -1.815631e+00 8.363901e-01
0.000000e+00 -1.807615e+00 8.363754e-01
0.000000e+00 -1.799599e+00 8.363608e-01
0.000000e+00 -1.791583e+00 8.363463e-01
0.000000e+00 -1.783567e+00 8.363317e-01
0.000000e+00 -1.775551e+00 8.363169e-01
0.000000e+00 -1.767535e+00 8.363017e-01
0.000000e+00 -1.759519e+00 8.362860e-01
0.000000e+00 -1.751503e+00 8.362697e-01
0.000000e+00 -1.743487e+00 8.362526e-01
0.000000e+00 -1.735471e+00 8.362348e-01
0.000000e+00 -1.727455e+00 8.362161e-01
0.000000e+00 -1.719439e+00 8.361966e-01
0.000000e+00 -1.711423e+00 8.361762e-01
0.000000e+00 -1.703407e+00 8.361550e-01
0.000000e+00 -1.695391e+00 8.361329e-01
0.000000e+00 -1.687375e+00 8.361099e-01
0.000000e+00 -1.679359e+00 8.360861e-01
0.000000e+00 -1.671343e+00 8.360614e-01
0.000000e+00 -1.663327e+00 8.360359e-01
0.000000e+00 -1.655311e+00 8.360094e-01
0.000000e+00 -1.647295e+00 8.359819e-01
0.000000e+00 -1.639279e+00 8.359534e-01
0.000000e+00 -1.631263e+00 8.359239e-01
0.000000e+00 -1.623246e+00 8.358933e-01
0.000000e+00 -1.615230e+00 8.358615e-01
0.000000e+00 -1.607214e+00 8.358285e-01
0.000000e+00 -1.599198e+00 8.357943e-01
0.000000e+00 -1.591182e+00 8.357587e-01
0.000000e+00 -1.583166e+00 8.357219e-01
0.000000e+00 -1.575150e+00 8.356836e-01
0.000000e+00 -1.567134e+00 8.356439e-01
0.000000e+00 -1.559118e+00 8.356027e-01
0.000000e+00 -1.551102e+00 8.355600e-01
0.000000e+00 -1.543086e+00 8.355156e-01
0.000000e+00 -1.535070e+00 8.354696e-01
0.000000e+00 -1.527054e+00 8.354219e-01
0.000000e+00 -1.519038e+00 8.353723e-01
0.000000e+00 -1.511022e+00 8.353209e-01
0.000000e+00 -1.503006e+00 8.352676e-01
0.000000e+00 -1.494990e+00 8.352123e-01
0.000000e+00 -1.486974e+00 8.351549e-01
0.000000e+00 -1.478958e+00 8.350953e-01
0.000000e+00 -1.470942e+00 8.350335e-01
0.000000e+00 -1.462926e+00 8.349693e-01
0.000000e+00 -1.454910e+00 8.349028e-01
0.000000e+00 -1.446894e+00 8.348337e-01
0.000000e+00 -1.438878e+00 8.347620e-01
0.000000e+00 -1.430862e+00 8.346877e-01
0.000000e+00 -1.422846e+00 8.346105e-01
0.000000e+00 -1.414830e+00 8.345305e-01
0.000000e+00 -1.406814e+00 8.344474e-01
0.000000e+00 -1.398798e+00 8.343613e-01
0.000000e+00 -1.390782e+00 8.342718e-01
0.000000e+00 -1.382766e+00 8.341791e-01
0.000000e+00 -1.374749e+00 8.340828e-01
0.000000e+00 -1.366733e+00 8.339829e-01
0.000000e+00 -1.358717e+00 8.338792e-01
0.000000e+00 -1.350701e+00 8.337717e-01
0.000000e+00 -1.342685e+00 8.336601e-01
0.000000e+00 -1.334669e+00 8.335443e-01
0.000000e+00 -1.326653e+00 8.334242e-01
0.000000e+00 -1.318637e+00 8.332995e-01
0.000000e+00 -1.310621e+00 8.331701e-01
0.000000e+00 -1.302605e+00 8.330359e-01
0.000000e+00 -1.294589e+00 8.328967e-01
0.000000e+00 -1.286573e+00 8.327522e-01
0.000000e+00 -1.278557e+00 8.326022e-01
0.000000e+00 -1.270541e+00 8.324467e-01
0.000000e+00 -1.262525e+00 8.322852e-01
0.000000e+00 -1.254509e+00 8.321178e-01
0.000000e+00 -1.246493e+00 8.319440e-01
0.000000e+00 -1.238477e+00 8.317636e-01
0.000000e+00 -1.230461e+00 8.315765e-01
0.000000e+00 -1.222445e+00 8.313824e-01
0.000000e+00 -1.214429e+00 8.311810e-01
0.000000e+00 -1.206413e+00 8.309719e-01
0.000000e+00 -1.198397e+00 8.307551e-01
0.000000e+00 -1.190381e+00 8.305300e-01
0.000000e+00 -1.182365e+00 8.302965e-01
0.000000e+00 -1.174349e+00 8.300542e-01
0.000000e+00 -1.166333e+00 8.298029e-01
0.000000e+00 -1.158317e+00 8.295420e-01
0.000000e+00 -1.150301e+00 8.292714e-01
0.000000e+00 -1.142285e+00 8.289905e-01
0.000000e+00 -1.134269e+00 8.286992e-01
0.000000e+00 -1.126253e+00 8.283968e-01
0.000000e+00 -1.118236e+00 8.280831e-01
0.000000e+00 -1.110220e+00 8.277576e-01
0.000000e+00 -1.102204e+00 8.274198e-01
0.000000e+00 -1.094188e+00 8.270694e-01
0.000000e+00 -1.086172e+00 8.267057e-01
0.000000e+00 -1.078156e+00 8.263284e-01
0.000000e+00 -1.070140e+00 8.259369e-01
0.000000e+00 -1.062124e+00 8.255307e-01
0.000000e+00 -1.054108e+00 8.251092e-01
0.000000e+00 -1.046092e+00 8.246719e-01
0.000000e+00 -1.038076e+00 8.242181e-01
0.000000e+00 -1.030060e+00 8.237472e-01
0.000000e+00 -1.022044e+00 8.232587e-01
0.000000e+00 -1.014028e+00 8.227517e-01
0.000000e+00 -1.006012e+00 8.222257e-01
0.000000e+00 -9.979960e-01 8.216800e-01
0.000000e+00 -9.899800e-01 8.211137e-01
0.000000e+00 -9.819639e-01 8.205261e-01
0.000000e+00 -9.739479e-01 8.199164e-01
0.000000e+00 -9.659319e-01 8.192838e-01
0.000000e+00 -9.579158e-01 8.186274e-01
0.000000e+00 -9.498998e-01 8.179463e-01
0.000000e+00 -9.418838e-01 8.172396e-01
0.000000e+00 -9.338677e-01 8.165063e-01
0.000000e+00 -9.258517e-01 8.157454e-01
0.000000e+00 -9.178357e-01 8.149559e-01
0.000000e+00 -9.098196e-01 8.141368e-01
0.000000e+00 -9.018036e-01 8.132868e-01
0.000000e+00 -8.937876e-01 8.124049e-01
0.000000e+00 -8.857715e-01 8.114898e-01
0.000000e+00 -8.777555e-01 8.105403e-01
0.000000e+00 -8.697395e-01 8.095551e-01
0.000000e+00 -8.617234e-01 8.085329e-01
0.000000e+00 -8.537074e-01 8.074722e-01
0.000000e+00 -8.456914e-01 8.063716e-01
0.000000e+00 -8.376754e-01 8.052296e-01
0.000000e+00 -8.296593e-01 8.040447e-01
0.000000e+00 -8.216433e-01 8.028153e-01
0.000000e+00 -8.136273e-01 8.015396e-01
0.000000e+00 -8.056112e-01 8.002159e-01
0.000000e+00 -7.975952e-01 7.988424e-01
0.000000e+00 -7.895792e-01 7.974173e-01
0.000000e+00 -7.815631e-01 7.959387e-01
0.000000e+00 -7.735471e-01 7.944044e-01
0.000000e+00 -7.655311e-01 7.928124e-01
0.000000e+00 -7.575150e-01 7.911605e-01
0.000000e+00 -7.494990e-01 7.894466e-01
0.000000e+00 -7.414830e-01 7.876681e-01
0.000000e+00 -7.334669e-01 7.858228e-01
0.000000e+00 -7.254509e-01 7.839082e-01
0.000000e+00 -7.174349e-01 7.819215e-01
0.000000e+00 -7.094188e-01 7.798601e-01
0.000000e+00 -7.014028e-01 7.777212e-01
0.000000e+00 -6.933868e-01 7.755018e-01
0.000000e+00 -6.853707e-01 7.731990e-01
0.000000e+00 -6.773547e-01 7.708096e-01
0.000000e+00 -6.693387e-01 7.683304e-01
0.000000e+00 -6.613226e-01 7.657579e-01
0.000000e+00 -6.533066e-01 7.630887e-01
0.000000e+00 -6.452906e-01 7.603191e-01
0.000000e+00 -6.372745e-01 7.574454e-01
0.000000e+00 -6.292585e-01 7.544636e-01
0.000000e+00 -6.212425e-01 7.513697e-01
0.000000e+00 -6.132265e-01 7.481594e-01
0.000000e+00 -6.052104e-01 7.448284e-01
0.000000e+00 -5.971944e-01 7.413722e-01
0.000000e+00 -5.891784e-01 7.377860e-01
0.000000e+00 -5.811623e-01 7.340650e-01
0.000000e+00 -5.731463e-01 7.302040e-01
0.000000e+00 -5.651303e-01 7.261978e-01
0.000000e+00 -5.571142e-01 7.220410e-01
0.000000e+00 -5.490982e-01 7.177279e-01
0.000000e+00 -5.410822e-01 7.132526e-01
0.000000e+00 -5.330661e-01 7.086090e-01
0.000000e+00 -5.250501e-01 7.037909e-01
0.000000e+00 -5.170341e-01 6.987915e-01
0.000000e+00 -5.090180e-01 6.936041e-01
0.000000e+00 -5.010020e-01 6.882217e-01
0.000000e+00 -4.929860e-01 6.826369e-01
0.000000e+00 -4.849699e-01 6.768421e-01
0.000000e+00 -4.769539e-01 6.708294e-01
0.000000e+00 -4.689379e-01 6.645907e-01
0.000000e+00 -4.609218e-01 6.581173e-01
0.000000e+00 -4.529058e-01 6.514005e-01
0.000000e+00 -4.448898e-01 6.444312e-01
0.000000e+00 -4.368737e-01 6.371998e-01
0.000000e+00 -4.288577e-01 6.296965e-01
0.000000e+00 -4.208417e-01 6.219111e-01
0.000000e+00 -4.128257e-01 6.138329e-01
0.000000e+00 -4.048096e-01 6.054510e-01
0.000000e+00 -3.967936e-01 5.967539e-01
0.000000e+00 -3.887776e-01 5.877298e-01
0.000000e+00 -3.807615e-01 5.783665e-01
0.000000e+00 -3.727455e-01 5.686510e-01
0.000000e+00 -3.647295e-01 5.585703e-01
0.000000e+00 -3.567134e-01 5.481105e-01
0.000000e+00 -3.486974e-01 5.372575e-01
0.000000e+00 -3.406814e-01 5.259965e-01
0.000000e+00 -3.326653e-01 5.143120e-01
0.000000e+00 -3.246493e-01 5.021882e-01
0.000000e+00 -3.166333e-01 4.896086e-01
0.000000e+00 -3.086172e-01 4.765561e-01
0.000000e+00 -3.006012e-01 4.630128e-01
0.000000e+00 -2.925852e-01 4.489604e-01
0.000000e+00 -2.845691e-01 4.343796e-01
0.000000e+00 -2.765531e-01 4.192508e-01
0.000000e+00 -2.685371e-01 4.035531e-01
0.000000e+00 -2.605210e-01 3.872653e-01
