## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 5.828187e-02, e_c = 5.021939e+01, C^2 = 4.223852e+00, sigma0/2 = 1.379124e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/7.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.429989e-01
0.000000e+00 -1.991984e+00 8.429735e-01
0.000000e+00 -1.983968e+00 8.429578e-01
0.000000e+00 -1.975952e+00 8.429505e-01
0.000000e+00 -1.967936e+00 8.429499e-01
0.000000e+00 -1.959920e+00 8.429543e-01
0.000000e+00 -1.951904e+00 8.429619e-01
0.000000e+00 -1.943888e+00 8.429711e-01
0.000000e+00 -1.935872e+00 8.429804e-01
0.000000e+00 -1.927856e+00 8.429886e-01
0.000000e+00 -1.919840e+00 8.429947e-01
0.000000e+00 -1.911824e+00 8.429981e-01
0.000000e+00 -1.903808e+00 8.429985e-01
0.000000e+00 -1.895792e+00 8.429959e-01
0.000000e+00 -1.887776e+00 8.429902e-01
0.000000e+00 -1.879760e+00 8.429819e-01
0.000000e+00 -1.871743e+00 8.429714e-01
0.000000e+00 -1.863727e+00 8.429591e-01
0.000000e+00 -1.855711e+00 8.429455e-01
0.000000e+00 -1.847695e+00 8.429311e-01
0.000000e+00 -1.839679e+00 8.429163e-01
0.000000e+00 -1.831663e+00 8.429013e-01
0.000000e+00 -1.823647e+00 8.428863e-01
0.000000e+00 -1.815631e+00 8.428715e-01
0.000000e+00 -1.807615e+00 8.428568e-01
0.000000e+00 -1.799599e+00 8.428423e-01
0.000000e+00 -1.791583e+00 8.428277e-01
0.000000e+00 -1.783567e+00 8.428130e-01
0.000000e+00 -1.775551e+00 8.427981e-01
0.000000e+00 -1.767535e+00 8.427827e-01
0.000000e+00 -1.759519e+00 8.427668e-01
0.000000e+00 -1.751503e+00 8.427502e-01
0.000000e+00 -1.743487e+00 8.427328e-01
0.000000e+00 -1.735471e+00 8.427146e-01
0.000000e+00 -1.727455e+00 8.426956e-01
0.000000e+00 -1.719439e+00 8.426757e-01
0.000000e+00 -1.711423e+00 8.426550e-01
0.000000e+00 -1.703407e+00 8.426334e-01
0.000000e+00 -1.695391e+00 8.426110e-01
0.000000e+00 -1.687375e+00 8.425877e-01
0.000000e+00 -1.679359e+00 8.425635e-01
0.000000e+00 -1.671343e+00 8.425385e-01
0.000000e+00 -1.663327e+00 8.425125e-01
0.000000e+00 -1.655311e+00 8.424857e-01
0.000000e+00 -1.647295e+00 8.424578e-01
0.000000e+00 -1.639279e+00 8.424289e-01
0.000000e+00 -1.631263e+00 8.423989e-01
0.000000e+00 -1.623246e+00 8.423678e-01
0.000000e+00 -1.615230e+00 8.423356e-01
0.000000e+00 -1.607214e+00 8.423021e-01
0.000000e+00 -1.599198e+00 8.422673e-01
0.000000e+00 -1.591182e+00 8.422313e-01
0.000000e+00 -1.583166e+00 8.421938e-01
0.000000e+00 -1.575150e+00 8.421550e-01
0.000000e+00 -1.567134e+00 8.421147e-01
0.000000e+00 -1.559118e+00 8.420729e-01
0.000000e+00 -1.551102e+00 8.420295e-01
0.000000e+00 -1.543086e+00 8.419845e-01
0.000000e+00 -1.535070e+00 8.419378e-01
0.000000e+00 -1.527054e+00 8.418893e-01
0.000000e+00 -1.519038e+00 8.418390e-01
0.000000e+00 -1.511022e+00 8.417869e-01
0.000000e+00 -1.503006e+00 8.417327e-01
0.000000e+00 -1.494990e+00 8.416765e-01
0.000000e+00 -1.486974e+00 8.416183e-01
0.000000e+00 -1.478958e+00 8.415578e-01
0.000000e+00 -1.470942e+00 8.414950e-01
0.000000e+00 -1.462926e+00 8.414299e-01
0.000000e+00 -1.454910e+00 8.413623e-01
0.000000e+00 -1.446894e+00 8.412922e-01
0.000000e+00 -1.438878e+00 8.412195e-01
0.000000e+00 -1.430862e+00 8.411440e-01
0.000000e+00 -1.422846e+00 8.410657e-01
0.000000e+00 -1.414830e+00 8.409845e-01
0.000000e+00 -1.406814e+00 8.409002e-01
0.000000e+00 -1.398798e+00 8.408127e-01
0.000000e+00 -1.390782e+00 8.407219e-01
0.000000e+00 -1.382766e+00 8.406277e-01
0.000000e+00 -1.374749e+00 8.405300e-01
0.000000e+00 -1.366733e+00 8.404286e-01
0.000000e+00 -1.358717e+00 8.403234e-01
0.000000e+00 -1.350701e+00 8.402142e-01
0.000000e+00 -1.342685e+00 8.401009e-01
0.000000e+00 -1.334669e+00 8.399834e-01
0.000000e+00 -1.326653e+00 8.398614e-01
0.000000e+00 -1.318637e+00 8.397349e-01
0.000000e+00 -1.310621e+00 8.396036e-01
0.000000e+00 -1.302605e+00 8.394673e-01
0.000000e+00 -1.294589e+00 8.393260e-01
0.000000e+00 -1.286573e+00 8.391793e-01
0.000000e+00 -1.278557e+00 8.390271e-01
0.000000e+00 -1.270541e+00 8.388692e-01
0.000000e+00 -1.262525e+00 8.387053e-01
0.000000e+00 -1.254509e+00 8.385353e-01
0.000000e+00 -1.246493e+00 8.383589e-01
0.000000e+00 -1.238477e+00 8.381758e-01
0.000000e+00 -1.230461e+00 8.379859e-01
0.000000e+00 -1.222445e+00 8.377888e-01
0.000000e+00 -1.214429e+00 8.375844e-01
0.000000e+00 -1.206413e+00 8.373722e-01
0.000000e+00 -1.198397e+00 8.371520e-01
0.000000e+00 -1.190381e+00 8.369236e-01
0.000000e+00 -1.182365e+00 8.366866e-01
0.000000e+00 -1.174349e+00 8.364406e-01
0.000000e+00 -1.166333e+00 8.361855e-01
0.000000e+00 -1.158317e+00 8.359207e-01
0.000000e+00 -1.150301e+00 8.356459e-01
0.000000e+00 -1.142285e+00 8.353609e-01
0.000000e+00 -1.134269e+00 8.350651e-01
0.000000e+00 -1.126253e+00 8.347582e-01
0.000000e+00 -1.118236e+00 8.344397e-01
0.000000e+00 -1.110220e+00 8.341093e-01
0.000000e+00 -1.102204e+00 8.337664e-01
0.000000e+00 -1.094188e+00 8.334107e-01
0.000000e+00 -1.086172e+00 8.330416e-01
0.000000e+00 -1.078156e+00 8.326586e-01
0.000000e+00 -1.070140e+00 8.322612e-01
0.000000e+00 -1.062124e+00 8.318488e-01
0.000000e+00 -1.054108e+00 8.314210e-01
0.000000e+00 -1.046092e+00 8.309770e-01
0.000000e+00 -1.038076e+00 8.305164e-01
0.000000e+00 -1.030060e+00 8.300384e-01
0.000000e+00 -1.022044e+00 8.295425e-01
0.000000e+00 -1.014028e+00 8.290279e-01
0.000000e+00 -1.006012e+00 8.284939e-01
0.000000e+00 -9.979960e-01 8.279399e-01
0.000000e+00 -9.899800e-01 8.273651e-01
0.000000e+00 -9.819639e-01 8.267686e-01
0.000000e+00 -9.739479e-01 8.261497e-01
0.000000e+00 -9.659319e-01 8.255075e-01
0.000000e+00 -9.579158e-01 8.248412e-01
0.000000e+00 -9.498998e-01 8.241498e-01
0.000000e+00 -9.418838e-01 8.234325e-01
0.000000e+00 -9.338677e-01 8.226881e-01
0.000000e+00 -9.258517e-01 8.219158e-01
0.000000e+00 -9.178357e-01 8.211144e-01
0.000000e+00 -9.098196e-01 8.202829e-01
0.000000e+00 -9.018036e-01 8.194201e-01
0.000000e+00 -8.937876e-01 8.185248e-01
0.000000e+00 -8.857715e-01 8.175959e-01
0.000000e+00 -8.777555e-01 8.166321e-01
0.000000e+00 -8.697395e-01 8.156320e-01
0.000000e+00 -8.617234e-01 8.145943e-01
0.000000e+00 -8.537074e-01 8.135176e-01
0.000000e+00 -8.456914e-01 8.124004e-01
0.000000e+00 -8.376754e-01 8.112412e-01
