## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 7.408312e-02, e_c = 1.336115e+01, C^2 = 5.121041e+00, sigma0/2 = 1.410539e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/90.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.725718e-01
0.000000e+00 -1.991984e+00 8.725640e-01
0.000000e+00 -1.983968e+00 8.725630e-01
0.000000e+00 -1.975952e+00 8.725671e-01
0.000000e+00 -1.967936e+00 8.725744e-01
0.000000e+00 -1.959920e+00 8.725834e-01
0.000000e+00 -1.951904e+00 8.725925e-01
0.000000e+00 -1.943888e+00 8.726006e-01
0.000000e+00 -1.935872e+00 8.726067e-01
0.000000e+00 -1.927856e+00 8.726101e-01
0.000000e+00 -1.919840e+00 8.726106e-01
0.000000e+00 -1.911824e+00 8.726081e-01
0.000000e+00 -1.903808e+00 8.726025e-01
0.000000e+00 -1.895792e+00 8.725944e-01
0.000000e+00 -1.887776e+00 8.725840e-01
0.000000e+00 -1.879760e+00 8.725718e-01
0.000000e+00 -1.871743e+00 8.725583e-01
0.000000e+00 -1.863727e+00 8.725440e-01
0.000000e+00 -1.855711e+00 8.725292e-01
0.000000e+00 -1.847695e+00 8.725143e-01
0.000000e+00 -1.839679e+00 8.724993e-01
0.000000e+00 -1.831663e+00 8.724845e-01
0.000000e+00 -1.823647e+00 8.724699e-01
0.000000e+00 -1.815631e+00 8.724554e-01
0.000000e+00 -1.807615e+00 8.724409e-01
0.000000e+00 -1.799599e+00 8.724262e-01
0.000000e+00 -1.791583e+00 8.724113e-01
0.000000e+00 -1.783567e+00 8.723959e-01
0.000000e+00 -1.775551e+00 8.723800e-01
0.000000e+00 -1.767535e+00 8.723635e-01
0.000000e+00 -1.759519e+00 8.723461e-01
0.000000e+00 -1.751503e+00 8.723280e-01
0.000000e+00 -1.743487e+00 8.723091e-01
0.000000e+00 -1.735471e+00 8.722893e-01
0.000000e+00 -1.727455e+00 8.722686e-01
0.000000e+00 -1.719439e+00 8.722471e-01
0.000000e+00 -1.711423e+00 8.722247e-01
0.000000e+00 -1.703407e+00 8.722015e-01
0.000000e+00 -1.695391e+00 8.721774e-01
0.000000e+00 -1.687375e+00 8.721524e-01
0.000000e+00 -1.679359e+00 8.721266e-01
0.000000e+00 -1.671343e+00 8.720997e-01
0.000000e+00 -1.663327e+00 8.720720e-01
0.000000e+00 -1.655311e+00 8.720431e-01
0.000000e+00 -1.647295e+00 8.720133e-01
0.000000e+00 -1.639279e+00 8.719822e-01
0.000000e+00 -1.631263e+00 8.719501e-01
0.000000e+00 -1.623246e+00 8.719167e-01
0.000000e+00 -1.615230e+00 8.718820e-01
0.000000e+00 -1.607214e+00 8.718461e-01
0.000000e+00 -1.599198e+00 8.718088e-01
0.000000e+00 -1.591182e+00 8.717700e-01
0.000000e+00 -1.583166e+00 8.717298e-01
0.000000e+00 -1.575150e+00 8.716882e-01
0.000000e+00 -1.567134e+00 8.716449e-01
0.000000e+00 -1.559118e+00 8.716000e-01
0.000000e+00 -1.551102e+00 8.715534e-01
0.000000e+00 -1.543086e+00 8.715051e-01
0.000000e+00 -1.535070e+00 8.714550e-01
0.000000e+00 -1.527054e+00 8.714029e-01
0.000000e+00 -1.519038e+00 8.713490e-01
0.000000e+00 -1.511022e+00 8.712929e-01
0.000000e+00 -1.503006e+00 8.712348e-01
0.000000e+00 -1.494990e+00 8.711745e-01
0.000000e+00 -1.486974e+00 8.711119e-01
0.000000e+00 -1.478958e+00 8.710470e-01
0.000000e+00 -1.470942e+00 8.709797e-01
0.000000e+00 -1.462926e+00 8.709098e-01
0.000000e+00 -1.454910e+00 8.708372e-01
0.000000e+00 -1.446894e+00 8.707620e-01
0.000000e+00 -1.438878e+00 8.706839e-01
0.000000e+00 -1.430862e+00 8.706029e-01
0.000000e+00 -1.422846e+00 8.705188e-01
0.000000e+00 -1.414830e+00 8.704315e-01
0.000000e+00 -1.406814e+00 8.703410e-01
