## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 6.798173e-02, e_c = 2.003584e+01, C^2 = 5.494929e+00, sigma0/2 = 1.404901e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/45.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.647068e-01
0.000000e+00 -1.991984e+00 8.646947e-01
0.000000e+00 -1.983968e+00 8.646903e-01
0.000000e+00 -1.975952e+00 8.646919e-01
0.000000e+00 -1.967936e+00 8.646977e-01
0.000000e+00 -1.959920e+00 8.647061e-01
0.000000e+00 -1.951904e+00 8.647154e-01
0.000000e+00 -1.943888e+00 8.647242e-01
0.000000e+00 -1.935872e+00 8.647316e-01
0.000000e+00 -1.927856e+00 8.647366e-01
0.000000e+00 -1.919840e+00 8.647388e-01
0.000000e+00 -1.911824e+00 8.647379e-01
0.000000e+00 -1.903808e+00 8.647340e-01
0.000000e+00 -1.895792e+00 8.647272e-01
0.000000e+00 -1.887776e+00 8.647179e-01
0.000000e+00 -1.879760e+00 8.647066e-01
0.000000e+00 -1.871743e+00 8.646938e-01
0.000000e+00 -1.863727e+00 8.646799e-01
0.000000e+00 -1.855711e+00 8.646653e-01
0.000000e+00 -1.847695e+00 8.646503e-01
0.000000e+00 -1.839679e+00 8.646353e-01
0.000000e+00 -1.831663e+00 8.646204e-01
0.000000e+00 -1.823647e+00 8.646057e-01
0.000000e+00 -1.815631e+00 8.645911e-01
0.000000e+00 -1.807615e+00 8.645766e-01
0.000000e+00 -1.799599e+00 8.645620e-01
0.000000e+00 -1.791583e+00 8.645473e-01
0.000000e+00 -1.783567e+00 8.645322e-01
0.000000e+00 -1.775551e+00 8.645166e-01
0.000000e+00 -1.767535e+00 8.645004e-01
0.000000e+00 -1.759519e+00 8.644835e-01
0.000000e+00 -1.751503e+00 8.644658e-01
0.000000e+00 -1.743487e+00 8.644473e-01
0.000000e+00 -1.735471e+00 8.644279e-01
0.000000e+00 -1.727455e+00 8.644077e-01
0.000000e+00 -1.719439e+00 8.643866e-01
0.000000e+00 -1.711423e+00 8.643647e-01
0.000000e+00 -1.703407e+00 8.643419e-01
0.000000e+00 -1.695391e+00 8.643183e-01
0.000000e+00 -1.687375e+00 8.642938e-01
0.000000e+00 -1.679359e+00 8.642684e-01
0.000000e+00 -1.671343e+00 8.642421e-01
0.000000e+00 -1.663327e+00 8.642148e-01
0.000000e+00 -1.655311e+00 8.641866e-01
0.000000e+00 -1.647295e+00 8.641573e-01
0.000000e+00 -1.639279e+00 8.641268e-01
0.000000e+00 -1.631263e+00 8.640953e-01
0.000000e+00 -1.623246e+00 8.640625e-01
0.000000e+00 -1.615230e+00 8.640286e-01
0.000000e+00 -1.607214e+00 8.639933e-01
0.000000e+00 -1.599198e+00 8.639567e-01
0.000000e+00 -1.591182e+00 8.639187e-01
0.000000e+00 -1.583166e+00 8.638793e-01
0.000000e+00 -1.575150e+00 8.638384e-01
0.000000e+00 -1.567134e+00 8.637960e-01
0.000000e+00 -1.559118e+00 8.637520e-01
0.000000e+00 -1.551102e+00 8.637063e-01
0.000000e+00 -1.543086e+00 8.636589e-01
0.000000e+00 -1.535070e+00 8.636097e-01
0.000000e+00 -1.527054e+00 8.635587e-01
0.000000e+00 -1.519038e+00 8.635058e-01
0.000000e+00 -1.511022e+00 8.634509e-01
0.000000e+00 -1.503006e+00 8.633939e-01
0.000000e+00 -1.494990e+00 8.633347e-01
0.000000e+00 -1.486974e+00 8.632733e-01
0.000000e+00 -1.478958e+00 8.632097e-01
0.000000e+00 -1.470942e+00 8.631436e-01
0.000000e+00 -1.462926e+00 8.630751e-01
0.000000e+00 -1.454910e+00 8.630039e-01
0.000000e+00 -1.446894e+00 8.629301e-01
0.000000e+00 -1.438878e+00 8.628535e-01
0.000000e+00 -1.430862e+00 8.627741e-01
0.000000e+00 -1.422846e+00 8.626916e-01
0.000000e+00 -1.414830e+00 8.626061e-01
0.000000e+00 -1.406814e+00 8.625173e-01
0.000000e+00 -1.398798e+00 8.624252e-01
0.000000e+00 -1.390782e+00 8.623296e-01
0.000000e+00 -1.382766e+00 8.622305e-01
0.000000e+00 -1.374749e+00 8.621276e-01
0.000000e+00 -1.366733e+00 8.620208e-01
0.000000e+00 -1.358717e+00 8.619101e-01
0.000000e+00 -1.350701e+00 8.617951e-01
0.000000e+00 -1.342685e+00 8.616759e-01
0.000000e+00 -1.334669e+00 8.615521e-01
0.000000e+00 -1.326653e+00 8.614237e-01
0.000000e+00 -1.318637e+00 8.612905e-01
0.000000e+00 -1.310621e+00 8.611522e-01
0.000000e+00 -1.302605e+00 8.610088e-01
0.000000e+00 -1.294589e+00 8.608600e-01
0.000000e+00 -1.286573e+00 8.607055e-01
0.000000e+00 -1.278557e+00 8.605453e-01
0.000000e+00 -1.270541e+00 8.603791e-01
0.000000e+00 -1.262525e+00 8.602065e-01
0.000000e+00 -1.254509e+00 8.600275e-01
0.000000e+00 -1.246493e+00 8.598418e-01
