## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 5.923621e-02, e_c = 4.018344e+01, C^2 = 4.846492e+00, sigma0/2 = 1.420153e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/58.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.558952e-01
0.000000e+00 -1.991984e+00 8.558778e-01
0.000000e+00 -1.983968e+00 8.558691e-01
0.000000e+00 -1.975952e+00 8.558674e-01
0.000000e+00 -1.967936e+00 8.558709e-01
0.000000e+00 -1.959920e+00 8.558781e-01
0.000000e+00 -1.951904e+00 8.558871e-01
0.000000e+00 -1.943888e+00 8.558964e-01
0.000000e+00 -1.935872e+00 8.559049e-01
0.000000e+00 -1.927856e+00 8.559114e-01
0.000000e+00 -1.919840e+00 8.559154e-01
0.000000e+00 -1.911824e+00 8.559164e-01
0.000000e+00 -1.903808e+00 8.559143e-01
0.000000e+00 -1.895792e+00 8.559091e-01
0.000000e+00 -1.887776e+00 8.559013e-01
0.000000e+00 -1.879760e+00 8.558912e-01
0.000000e+00 -1.871743e+00 8.558792e-01
0.000000e+00 -1.863727e+00 8.558658e-01
0.000000e+00 -1.855711e+00 8.558515e-01
0.000000e+00 -1.847695e+00 8.558367e-01
0.000000e+00 -1.839679e+00 8.558217e-01
0.000000e+00 -1.831663e+00 8.558068e-01
0.000000e+00 -1.823647e+00 8.557919e-01
0.000000e+00 -1.815631e+00 8.557772e-01
0.000000e+00 -1.807615e+00 8.557627e-01
0.000000e+00 -1.799599e+00 8.557481e-01
0.000000e+00 -1.791583e+00 8.557335e-01
0.000000e+00 -1.783567e+00 8.557186e-01
0.000000e+00 -1.775551e+00 8.557033e-01
0.000000e+00 -1.767535e+00 8.556875e-01
0.000000e+00 -1.759519e+00 8.556710e-01
0.000000e+00 -1.751503e+00 8.556538e-01
0.000000e+00 -1.743487e+00 8.556358e-01
0.000000e+00 -1.735471e+00 8.556169e-01
0.000000e+00 -1.727455e+00 8.555972e-01
0.000000e+00 -1.719439e+00 8.555766e-01
0.000000e+00 -1.711423e+00 8.555552e-01
0.000000e+00 -1.703407e+00 8.555329e-01
0.000000e+00 -1.695391e+00 8.555098e-01
0.000000e+00 -1.687375e+00 8.554858e-01
0.000000e+00 -1.679359e+00 8.554609e-01
0.000000e+00 -1.671343e+00 8.554352e-01
0.000000e+00 -1.663327e+00 8.554085e-01
0.000000e+00 -1.655311e+00 8.553808e-01
0.000000e+00 -1.647295e+00 8.553521e-01
0.000000e+00 -1.639279e+00 8.553223e-01
0.000000e+00 -1.631263e+00 8.552914e-01
0.000000e+00 -1.623246e+00 8.552594e-01
0.000000e+00 -1.615230e+00 8.552261e-01
0.000000e+00 -1.607214e+00 8.551916e-01
0.000000e+00 -1.599198e+00 8.551558e-01
0.000000e+00 -1.591182e+00 8.551187e-01
0.000000e+00 -1.583166e+00 8.550801e-01
0.000000e+00 -1.575150e+00 8.550401e-01
0.000000e+00 -1.567134e+00 8.549985e-01
0.000000e+00 -1.559118e+00 8.549555e-01
0.000000e+00 -1.551102e+00 8.549108e-01
0.000000e+00 -1.543086e+00 8.548644e-01
0.000000e+00 -1.535070e+00 8.548162e-01
0.000000e+00 -1.527054e+00 8.547663e-01
0.000000e+00 -1.519038e+00 8.547145e-01
0.000000e+00 -1.511022e+00 8.546607e-01
0.000000e+00 -1.503006e+00 8.546050e-01
0.000000e+00 -1.494990e+00 8.545471e-01
0.000000e+00 -1.486974e+00 8.544870e-01
0.000000e+00 -1.478958e+00 8.544247e-01
