## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 6.190185e-02, e_c = 2.292116e+01, C^2 = 6.526980e+00, sigma0/2 = 1.524014e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/66.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 8.913403e-01
0.000000e+00 -1.991984e+00 8.913400e-01
0.000000e+00 -1.983968e+00 8.913445e-01
0.000000e+00 -1.975952e+00 8.913522e-01
0.000000e+00 -1.967936e+00 8.913614e-01
0.000000e+00 -1.959920e+00 8.913706e-01
0.000000e+00 -1.951904e+00 8.913786e-01
0.000000e+00 -1.943888e+00 8.913845e-01
0.000000e+00 -1.935872e+00 8.913877e-01
0.000000e+00 -1.927856e+00 8.913879e-01
0.000000e+00 -1.919840e+00 8.913851e-01
0.000000e+00 -1.911824e+00 8.913793e-01
0.000000e+00 -1.903808e+00 8.913708e-01
0.000000e+00 -1.895792e+00 8.913602e-01
0.000000e+00 -1.887776e+00 8.913479e-01
0.000000e+00 -1.879760e+00 8.913342e-01
0.000000e+00 -1.871743e+00 8.913198e-01
0.000000e+00 -1.863727e+00 8.913050e-01
0.000000e+00 -1.855711e+00 8.912900e-01
0.000000e+00 -1.847695e+00 8.912750e-01
0.000000e+00 -1.839679e+00 8.912602e-01
0.000000e+00 -1.831663e+00 8.912456e-01
0.000000e+00 -1.823647e+00 8.912310e-01
0.000000e+00 -1.815631e+00 8.912165e-01
0.000000e+00 -1.807615e+00 8.912018e-01
0.000000e+00 -1.799599e+00 8.911869e-01
0.000000e+00 -1.791583e+00 8.911714e-01
0.000000e+00 -1.783567e+00 8.911555e-01
0.000000e+00 -1.775551e+00 8.911388e-01
0.000000e+00 -1.767535e+00 8.911214e-01
0.000000e+00 -1.759519e+00 8.911032e-01
0.000000e+00 -1.751503e+00 8.910841e-01
0.000000e+00 -1.743487e+00 8.910642e-01
0.000000e+00 -1.735471e+00 8.910435e-01
0.000000e+00 -1.727455e+00 8.910218e-01
0.000000e+00 -1.719439e+00 8.909994e-01
0.000000e+00 -1.711423e+00 8.909760e-01
0.000000e+00 -1.703407e+00 8.909518e-01
0.000000e+00 -1.695391e+00 8.909268e-01
0.000000e+00 -1.687375e+00 8.909008e-01
0.000000e+00 -1.679359e+00 8.908738e-01
0.000000e+00 -1.671343e+00 8.908459e-01
0.000000e+00 -1.663327e+00 8.908170e-01
0.000000e+00 -1.655311e+00 8.907869e-01
0.000000e+00 -1.647295e+00 8.907558e-01
0.000000e+00 -1.639279e+00 8.907235e-01
0.000000e+00 -1.631263e+00 8.906899e-01
0.000000e+00 -1.623246e+00 8.906551e-01
0.000000e+00 -1.615230e+00 8.906190e-01
0.000000e+00 -1.607214e+00 8.905815e-01
0.000000e+00 -1.599198e+00 8.905426e-01
0.000000e+00 -1.591182e+00 8.905022e-01
0.000000e+00 -1.583166e+00 8.904604e-01
0.000000e+00 -1.575150e+00 8.904169e-01
0.000000e+00 -1.567134e+00 8.903718e-01
0.000000e+00 -1.559118e+00 8.903250e-01
0.000000e+00 -1.551102e+00 8.902765e-01
0.000000e+00 -1.543086e+00 8.902261e-01
0.000000e+00 -1.535070e+00 8.901738e-01
0.000000e+00 -1.527054e+00 8.901196e-01
0.000000e+00 -1.519038e+00 8.900633e-01
0.000000e+00 -1.511022e+00 8.900049e-01
0.000000e+00 -1.503006e+00 8.899444e-01
0.000000e+00 -1.494990e+00 8.898815e-01
0.000000e+00 -1.486974e+00 8.898163e-01
0.000000e+00 -1.478958e+00 8.897486e-01
0.000000e+00 -1.470942e+00 8.896784e-01
0.000000e+00 -1.462926e+00 8.896055e-01
0.000000e+00 -1.454910e+00 8.895299e-01
0.000000e+00 -1.446894e+00 8.894515e-01
0.000000e+00 -1.438878e+00 8.893701e-01
0.000000e+00 -1.430862e+00 8.892856e-01
0.000000e+00 -1.422846e+00 8.891980e-01
0.000000e+00 -1.414830e+00 8.891071e-01
0.000000e+00 -1.406814e+00 8.890127e-01
0.000000e+00 -1.398798e+00 8.889148e-01
0.000000e+00 -1.390782e+00 8.888132e-01
0.000000e+00 -1.382766e+00 8.887078e-01
0.000000e+00 -1.374749e+00 8.885985e-01
0.000000e+00 -1.366733e+00 8.884850e-01
0.000000e+00 -1.358717e+00 8.883673e-01
0.000000e+00 -1.350701e+00 8.882451e-01
0.000000e+00 -1.342685e+00 8.881183e-01
0.000000e+00 -1.334669e+00 8.879868e-01
0.000000e+00 -1.326653e+00 8.878503e-01
0.000000e+00 -1.318637e+00 8.877087e-01
0.000000e+00 -1.310621e+00 8.875618e-01
0.000000e+00 -1.302605e+00 8.874093e-01
0.000000e+00 -1.294589e+00 8.872511e-01
0.000000e+00 -1.286573e+00 8.870870e-01
0.000000e+00 -1.278557e+00 8.869167e-01
0.000000e+00 -1.270541e+00 8.867400e-01
0.000000e+00 -1.262525e+00 8.865566e-01
0.000000e+00 -1.254509e+00 8.863664e-01
0.000000e+00 -1.246493e+00 8.861690e-01
0.000000e+00 -1.238477e+00 8.859641e-01
0.000000e+00 -1.230461e+00 8.857516e-01
0.000000e+00 -1.222445e+00 8.855311e-01
0.000000e+00 -1.214429e+00 8.853022e-01
0.000000e+00 -1.206413e+00 8.850648e-01
0.000000e+00 -1.198397e+00 8.848185e-01
0.000000e+00 -1.190381e+00 8.845628e-01
0.000000e+00 -1.182365e+00 8.842976e-01
0.000000e+00 -1.174349e+00 8.840224e-01
0.000000e+00 -1.166333e+00 8.837368e-01
0.000000e+00 -1.158317e+00 8.834405e-01
0.000000e+00 -1.150301e+00 8.831331e-01
0.000000e+00 -1.142285e+00 8.828141e-01
0.000000e+00 -1.134269e+00 8.824831e-01
0.000000e+00 -1.126253e+00 8.821397e-01
0.000000e+00 -1.118236e+00 8.817833e-01
0.000000e+00 -1.110220e+00 8.814136e-01
0.000000e+00 -1.102204e+00 8.810299e-01
0.000000e+00 -1.094188e+00 8.806318e-01
0.000000e+00 -1.086172e+00 8.802188e-01
0.000000e+00 -1.078156e+00 8.797902e-01
0.000000e+00 -1.070140e+00 8.793455e-01
0.000000e+00 -1.062124e+00 8.788841e-01
0.000000e+00 -1.054108e+00 8.784053e-01
0.000000e+00 -1.046092e+00 8.779085e-01
0.000000e+00 -1.038076e+00 8.773930e-01
0.000000e+00 -1.030060e+00 8.768582e-01
0.000000e+00 -1.022044e+00 8.763032e-01
0.000000e+00 -1.014028e+00 8.757274e-01
0.000000e+00 -1.006012e+00 8.751299e-01
0.000000e+00 -9.979960e-01 8.745099e-01
0.000000e+00 -9.899800e-01 8.738667e-01
0.000000e+00 -9.819639e-01 8.731992e-01
0.000000e+00 -9.739479e-01 8.725067e-01
0.000000e+00 -9.659319e-01 8.717881e-01
0.000000e+00 -9.579158e-01 8.710424e-01
0.000000e+00 -9.498998e-01 8.702688e-01
0.000000e+00 -9.418838e-01 8.694660e-01
0.000000e+00 -9.338677e-01 8.686331e-01
0.000000e+00 -9.258517e-01 8.677688e-01
0.000000e+00 -9.178357e-01 8.668721e-01
0.000000e+00 -9.098196e-01 8.659416e-01
0.000000e+00 -9.018036e-01 8.649761e-01
0.000000e+00 -8.937876e-01 8.639743e-01
0.000000e+00 -8.857715e-01 8.629349e-01
0.000000e+00 -8.777555e-01 8.618564e-01
0.000000e+00 -8.697395e-01 8.607373e-01
0.000000e+00 -8.617234e-01 8.595761e-01
0.000000e+00 -8.537074e-01 8.583713e-01
0.000000e+00 -8.456914e-01 8.571211e-01
0.000000e+00 -8.376754e-01 8.558240e-01
0.000000e+00 -8.296593e-01 8.544780e-01
0.000000e+00 -8.216433e-01 8.530815e-01
0.000000e+00 -8.136273e-01 8.516324e-01
0.000000e+00 -8.056112e-01 8.501289e-01
0.000000e+00 -7.975952e-01 8.485688e-01
0.000000e+00 -7.895792e-01 8.469500e-01
0.000000e+00 -7.815631e-01 8.452704e-01
0.000000e+00 -7.735471e-01 8.435276e-01
0.000000e+00 -7.655311e-01 8.417193e-01
0.000000e+00 -7.575150e-01 8.398430e-01
0.000000e+00 -7.494990e-01 8.378962e-01
0.000000e+00 -7.414830e-01 8.358761e-01
0.000000e+00 -7.334669e-01 8.337801e-01
0.000000e+00 -7.254509e-01 8.316052e-01
0.000000e+00 -7.174349e-01 8.293486e-01
0.000000e+00 -7.094188e-01 8.270071e-01
0.000000e+00 -7.014028e-01 8.245776e-01
0.000000e+00 -6.933868e-01 8.220567e-01
0.000000e+00 -6.853707e-01 8.194410e-01
0.000000e+00 -6.773547e-01 8.167270e-01
0.000000e+00 -6.693387e-01 8.139109e-01
0.000000e+00 -6.613226e-01 8.109889e-01
0.000000e+00 -6.533066e-01 8.079571e-01
0.000000e+00 -6.452906e-01 8.048113e-01
0.000000e+00 -6.372745e-01 8.015471e-01
0.000000e+00 -6.292585e-01 7.981603e-01
0.000000e+00 -6.212425e-01 7.946461e-01
0.000000e+00 -6.132265e-01 7.909997e-01
0.000000e+00 -6.052104e-01 7.872163e-01
0.000000e+00 -5.971944e-01 7.832906e-01
0.000000e+00 -5.891784e-01 7.792173e-01
0.000000e+00 -5.811623e-01 7.749908e-01
0.000000e+00 -5.731463e-01 7.706054e-01
0.000000e+00 -5.651303e-01 7.660551e-01
0.000000e+00 -5.571142e-01 7.613338e-01
0.000000e+00 -5.490982e-01 7.564349e-01
0.000000e+00 -5.410822e-01 7.513518e-01
0.000000e+00 -5.330661e-01 7.460776e-01
0.000000e+00 -5.250501e-01 7.406052e-01
0.000000e+00 -5.170341e-01 7.349269e-01
0.000000e+00 -5.090180e-01 7.290352e-01
0.000000e+00 -5.010020e-01 7.229220e-01
0.000000e+00 -4.929860e-01 7.165789e-01
0.000000e+00 -4.849699e-01 7.099974e-01
0.000000e+00 -4.769539e-01 7.031684e-01
0.000000e+00 -4.689379e-01 6.960827e-01
0.000000e+00 -4.609218e-01 6.887306e-01
0.000000e+00 -4.529058e-01 6.811021e-01
0.000000e+00 -4.448898e-01 6.731868e-01
0.000000e+00 -4.368737e-01 6.649739e-01
0.000000e+00 -4.288577e-01 6.564523e-01
0.000000e+00 -4.208417e-01 6.476103e-01
0.000000e+00 -4.128257e-01 6.384360e-01
0.000000e+00 -4.048096e-01 6.289168e-01
0.000000e+00 -3.967936e-01 6.190397e-01
0.000000e+00 -3.887776e-01 6.087914e-01
0.000000e+00 -3.807615e-01 5.981579e-01
0.000000e+00 -3.727455e-01 5.871246e-01
0.000000e+00 -3.647295e-01 5.756767e-01
0.000000e+00 -3.567134e-01 5.637985e-01
0.000000e+00 -3.486974e-01 5.514738e-01
0.000000e+00 -3.406814e-01 5.386859e-01
0.000000e+00 -3.326653e-01 5.254174e-01
0.000000e+00 -3.246493e-01 5.116502e-01
0.000000e+00 -3.166333e-01 4.973657e-01
0.000000e+00 -3.086172e-01 4.825443e-01
0.000000e+00 -3.006012e-01 4.671660e-01
0.000000e+00 -2.925852e-01 4.512099e-01
0.000000e+00 -2.845691e-01 4.346542e-01
0.000000e+00 -2.765531e-01 4.174764e-01
0.000000e+00 -2.685371e-01 3.996533e-01
0.000000e+00 -2.605210e-01 3.811606e-01
0.000000e+00 -2.525050e-01 3.619732e-01
0.000000e+00 -2.444890e-01 3.420650e-01
0.000000e+00 -2.364729e-01 3.214091e-01
0.000000e+00 -2.284569e-01 2.999773e-01
0.000000e+00 -2.204409e-01 2.777407e-01
0.000000e+00 -2.124248e-01 2.546691e-01
0.000000e+00 -2.044088e-01 2.307312e-01
0.000000e+00 -1.963928e-01 2.058945e-01
0.000000e+00 -1.883768e-01 1.801255e-01
0.000000e+00 -1.803607e-01 1.533893e-01
0.000000e+00 -1.723447e-01 1.256497e-01
0.000000e+00 -1.643287e-01 9.686925e-02
0.000000e+00 -1.563126e-01 6.700903e-02
0.000000e+00 -1.482966e-01 3.602878e-02
0.000000e+00 -1.402806e-01 3.886733e-03
0.000000e+00 -1.322645e-01 -2.946039e-02
0.000000e+00 -1.242485e-01 -6.405744e-02
0.000000e+00 -1.162325e-01 -9.995089e-02
0.000000e+00 -1.082164e-01 -1.371889e-01
0.000000e+00 -1.002004e-01 -1.758212e-01
0.000000e+00 -9.218437e-02 -2.158995e-01
0.000000e+00 -8.416834e-02 -2.574772e-01
0.000000e+00 -7.615230e-02 -3.006095e-01
0.000000e+00 -6.813627e-02 -3.453536e-01
0.000000e+00 -6.012024e-02 -3.917685e-01
0.000000e+00 -5.210421e-02 -4.399153e-01
0.000000e+00 -4.408818e-02 -4.898569e-01
0.000000e+00 -3.607214e-02 -5.416582e-01
0.000000e+00 -2.805611e-02 -5.953861e-01
0.000000e+00 -2.004008e-02 -6.511094e-01
0.000000e+00 -1.202405e-02 -7.088988e-01
0.000000e+00 -4.008016e-03 -7.688265e-01
0.000000e+00 4.008016e-03 -8.309666e-01
0.000000e+00 1.202405e-02 -8.953944e-01
0.000000e+00 2.004008e-02 -9.621864e-01
0.000000e+00 2.805611e-02 -1.031420e+00
0.000000e+00 3.607214e-02 -1.103171e+00
0.000000e+00 4.408818e-02 -1.177518e+00
0.000000e+00 5.210421e-02 -1.254534e+00
0.000000e+00 6.012024e-02 -1.334293e+00
0.000000e+00 6.813627e-02 -1.416860e+00
0.000000e+00 7.615230e-02 -1.502297e+00
0.000000e+00 8.416834e-02 -1.590653e+00
0.000000e+00 9.218437e-02 -1.681964e+00
0.000000e+00 1.002004e-01 -1.776246e+00
0.000000e+00 1.082164e-01 -1.873486e+00
0.000000e+00 1.162325e-01 -1.973637e+00
0.000000e+00 1.242485e-01 -2.076600e+00
0.000000e+00 1.322645e-01 -2.182213e+00
0.000000e+00 1.402806e-01 -2.290225e+00
0.000000e+00 1.482966e-01 -2.400276e+00
0.000000e+00 1.563126e-01 -2.511865e+00
0.000000e+00 1.643287e-01 -2.624320e+00
0.000000e+00 1.723447e-01 -2.736766e+00
0.000000e+00 1.803607e-01 -2.848113e+00
0.000000e+00 1.883768e-01 -2.957058e+00
0.000000e+00 1.963928e-01 -3.062136e+00
0.000000e+00 2.044088e-01 -3.161821e+00
0.000000e+00 2.124248e-01 -3.254687e+00
0.000000e+00 2.204409e-01 -3.339599e+00
0.000000e+00 2.284569e-01 -3.415886e+00
0.000000e+00 2.364729e-01 -3.483443e+00
0.000000e+00 2.444890e-01 -3.542718e+00
0.000000e+00 2.525050e-01 -3.594593e+00
0.000000e+00 2.605210e-01 -3.640199e+00
0.000000e+00 2.685371e-01 -3.680743e+00
0.000000e+00 2.765531e-01 -3.717357e+00
0.000000e+00 2.845691e-01 -3.751023e+00
0.000000e+00 2.925852e-01 -3.782537e+00
0.000000e+00 3.006012e-01 -3.812512e+00
0.000000e+00 3.086172e-01 -3.841401e+00
0.000000e+00 3.166333e-01 -3.869529e+00
0.000000e+00 3.246493e-01 -3.897123e+00
0.000000e+00 3.326653e-01 -3.924335e+00
0.000000e+00 3.406814e-01 -3.951269e+00
0.000000e+00 3.486974e-01 -3.977991e+00
0.000000e+00 3.567134e-01 -4.004545e+00
0.000000e+00 3.647295e-01 -4.030961e+00
0.000000e+00 3.727455e-01 -4.057258e+00
0.000000e+00 3.807615e-01 -4.083450e+00
0.000000e+00 3.887776e-01 -4.109545e+00
0.000000e+00 3.967936e-01 -4.135552e+00
0.000000e+00 4.048096e-01 -4.161478e+00
0.000000e+00 4.128257e-01 -4.187326e+00
0.000000e+00 4.208417e-01 -4.213102e+00
0.000000e+00 4.288577e-01 -4.238810e+00
0.000000e+00 4.368737e-01 -4.264454e+00
0.000000e+00 4.448898e-01 -4.290037e+00
0.000000e+00 4.529058e-01 -4.315563e+00
0.000000e+00 4.609218e-01 -4.341035e+00
0.000000e+00 4.689379e-01 -4.366455e+00
0.000000e+00 4.769539e-01 -4.391827e+00
0.000000e+00 4.849699e-01 -4.417154e+00
0.000000e+00 4.929860e-01 -4.442436e+00
0.000000e+00 5.010020e-01 -4.467678e+00
0.000000e+00 5.090180e-01 -4.492881e+00
0.000000e+00 5.170341e-01 -4.518047e+00
0.000000e+00 5.250501e-01 -4.543178e+00
0.000000e+00 5.330661e-01 -4.568276e+00
0.000000e+00 5.410822e-01 -4.593343e+00
0.000000e+00 5.490982e-01 -4.618380e+00
0.000000e+00 5.571142e-01 -4.643389e+00
0.000000e+00 5.651303e-01 -4.668373e+00
0.000000e+00 5.731463e-01 -4.693331e+00
0.000000e+00 5.811623e-01 -4.718266e+00
0.000000e+00 5.891784e-01 -4.743179e+00
0.000000e+00 5.971944e-01 -4.768071e+00
0.000000e+00 6.052104e-01 -4.792944e+00
0.000000e+00 6.132265e-01 -4.817798e+00
0.000000e+00 6.212425e-01 -4.842636e+00
0.000000e+00 6.292585e-01 -4.867457e+00
0.000000e+00 6.372745e-01 -4.892263e+00
0.000000e+00 6.452906e-01 -4.917056e+00
0.000000e+00 6.533066e-01 -4.941835e+00
0.000000e+00 6.613226e-01 -4.966603e+00
0.000000e+00 6.693387e-01 -4.991360e+00
0.000000e+00 6.773547e-01 -5.016106e+00
0.000000e+00 6.853707e-01 -5.040844e+00
0.000000e+00 6.933868e-01 -5.065573e+00
0.000000e+00 7.014028e-01 -5.090294e+00
0.000000e+00 7.094188e-01 -5.115009e+00
0.000000e+00 7.174349e-01 -5.139718e+00
0.000000e+00 7.254509e-01 -5.164421e+00
0.000000e+00 7.334669e-01 -5.189120e+00
0.000000e+00 7.414830e-01 -5.213816e+00
0.000000e+00 7.494990e-01 -5.238508e+00
0.000000e+00 7.575150e-01 -5.263198e+00
0.000000e+00 7.655311e-01 -5.287886e+00
0.000000e+00 7.735471e-01 -5.312573e+00
0.000000e+00 7.815631e-01 -5.337260e+00
0.000000e+00 7.895792e-01 -5.361947e+00
0.000000e+00 7.975952e-01 -5.386635e+00
0.000000e+00 8.056112e-01 -5.411324e+00
0.000000e+00 8.136273e-01 -5.436016e+00
0.000000e+00 8.216433e-01 -5.460710e+00
0.000000e+00 8.296593e-01 -5.485407e+00
0.000000e+00 8.376754e-01 -5.510108e+00
0.000000e+00 8.456914e-01 -5.534814e+00
0.000000e+00 8.537074e-01 -5.559524e+00
0.000000e+00 8.617234e-01 -5.584240e+00
0.000000e+00 8.697395e-01 -5.608961e+00
0.000000e+00 8.777555e-01 -5.633690e+00
0.000000e+00 8.857715e-01 -5.658425e+00
0.000000e+00 8.937876e-01 -5.683168e+00
0.000000e+00 9.018036e-01 -5.707918e+00
0.000000e+00 9.098196e-01 -5.732678e+00
0.000000e+00 9.178357e-01 -5.757446e+00
0.000000e+00 9.258517e-01 -5.782224e+00
0.000000e+00 9.338677e-01 -5.807012e+00
0.000000e+00 9.418838e-01 -5.831811e+00
0.000000e+00 9.498998e-01 -5.856621e+00
0.000000e+00 9.579158e-01 -5.881442e+00
0.000000e+00 9.659319e-01 -5.906275e+00
0.000000e+00 9.739479e-01 -5.931121e+00
0.000000e+00 9.819639e-01 -5.955980e+00
0.000000e+00 9.899800e-01 -5.980852e+00
0.000000e+00 9.979960e-01 -6.005739e+00
0.000000e+00 1.006012e+00 -6.030639e+00
0.000000e+00 1.014028e+00 -6.055555e+00
0.000000e+00 1.022044e+00 -6.080486e+00
0.000000e+00 1.030060e+00 -6.105433e+00
