## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 8.431230e-02, e_c = 6.528203e+00, C^2 = 6.651897e+00, sigma0/2 = 1.490660e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/48.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
0.000000e+00 -2.000000e+00 9.086183e-01
0.000000e+00 -1.991984e+00 9.086237e-01
0.000000e+00 -1.983968e+00 9.086316e-01
0.000000e+00 -1.975952e+00 9.086404e-01
0.000000e+00 -1.967936e+00 9.086490e-01
0.000000e+00 -1.959920e+00 9.086560e-01
0.000000e+00 -1.951904e+00 9.086608e-01
0.000000e+00 -1.943888e+00 9.086629e-01
0.000000e+00 -1.935872e+00 9.086619e-01
0.000000e+00 -1.927856e+00 9.086580e-01
0.000000e+00 -1.919840e+00 9.086513e-01
0.000000e+00 -1.911824e+00 9.086422e-01
0.000000e+00 -1.903808e+00 9.086310e-01
0.000000e+00 -1.895792e+00 9.086183e-01
0.000000e+00 -1.887776e+00 9.086045e-01
0.000000e+00 -1.879760e+00 9.085901e-01
0.000000e+00 -1.871743e+00 9.085753e-01
0.000000e+00 -1.863727e+00 9.085604e-01
0.000000e+00 -1.855711e+00 9.085456e-01
0.000000e+00 -1.847695e+00 9.085309e-01
0.000000e+00 -1.839679e+00 9.085164e-01
0.000000e+00 -1.831663e+00 9.085019e-01
0.000000e+00 -1.823647e+00 9.084874e-01
0.000000e+00 -1.815631e+00 9.084726e-01
0.000000e+00 -1.807615e+00 9.084576e-01
0.000000e+00 -1.799599e+00 9.084420e-01
0.000000e+00 -1.791583e+00 9.084259e-01
0.000000e+00 -1.783567e+00 9.084090e-01
0.000000e+00 -1.775551e+00 9.083914e-01
0.000000e+00 -1.767535e+00 9.083729e-01
0.000000e+00 -1.759519e+00 9.083536e-01
0.000000e+00 -1.751503e+00 9.083335e-01
0.000000e+00 -1.743487e+00 9.083125e-01
0.000000e+00 -1.735471e+00 9.082907e-01
0.000000e+00 -1.727455e+00 9.082680e-01
0.000000e+00 -1.719439e+00 9.082444e-01
0.000000e+00 -1.711423e+00 9.082200e-01
0.000000e+00 -1.703407e+00 9.081947e-01
0.000000e+00 -1.695391e+00 9.081685e-01
0.000000e+00 -1.687375e+00 9.081413e-01
0.000000e+00 -1.679359e+00 9.081132e-01
0.000000e+00 -1.671343e+00 9.080839e-01
0.000000e+00 -1.663327e+00 9.080536e-01
0.000000e+00 -1.655311e+00 9.080222e-01
0.000000e+00 -1.647295e+00 9.079896e-01
0.000000e+00 -1.639279e+00 9.079557e-01
0.000000e+00 -1.631263e+00 9.079206e-01
0.000000e+00 -1.623246e+00 9.078841e-01
0.000000e+00 -1.615230e+00 9.078463e-01
